BOKFL,BOK Financial Corporation,Finance,n/a,NAS
BNSO,"Bonso Electronics International, Inc.",Capital Goods,$12.91M,NAS
BOMN,Boston Omaha Corporation,Finance,$91.94M,NAS
BPFH,"Boston Private Financial Holdings, Inc.",Finance,$1.3B,NAS
BPFHP,"Boston Private Financial Holdings, Inc.",Finance,n/a,NAS
BPFHW,"Boston Private Financial Holdings, Inc.",Finance,n/a,NAS
EPAY,"Bottomline Technologies, Inc.",Technology,$1.02B,NAS
BLVD,Boulevard Acquisition Corp. II,Finance,$462.97M,NAS
BLVDU,Boulevard Acquisition Corp. II,Finance,n/a,NAS
BLVDW,Boulevard Acquisition Corp. II,Finance,n/a,NAS
BCLI,Brainstorm Cell Therapeutics Inc.,Health Care,$81.5M,NAS
BBRG,"Bravo Brio Restaurant Group, Inc.",Consumer Services,$67.46M,NAS
BDGE,"Bridge Bancorp, Inc.",Finance,$654.17M,NAS
BLIN          ,"Bridgeline Digital, Inc.",Technology,$12.58M,NAS
BRID,Bridgford Foods Corporation,Consumer Non-Durables,$119M,NAS
BCOV,Brightcove Inc.,Technology,$210.09M,NAS
AVGO,Broadcom Limited,Technology,$95.57B,NAS
BSFT,"BroadSoft, Inc.",Technology,$1.3B,NAS
BVSN,"BroadVision, Inc.",Technology,$20.55M,NAS
BYFC,Broadway Financial Corporation,Finance,$58.47M,NAS
BWEN,"Broadwind Energy, Inc.",Capital Goods,$68.92M,NAS
BRCD,"Brocade Communications Systems, Inc.",Technology,$5.2B,NAS
BRKL,"Brookline Bancorp, Inc.",Finance,$1.12B,NAS
BRKS,"Brooks Automation, Inc.",Technology,$1.56B,NAS
BRKR,Bruker Corporation,Capital Goods,$4.64B,NAS
BMTC,Bryn Mawr Bank Corporation,Finance,$721.97M,NAS
BLMT,"BSB Bancorp, Inc.",Finance,$280M,NAS
BSQR,BSQUARE Corporation,Miscellaneous,$71.64M,NAS
BWLD,"Buffalo Wild Wings, Inc.",Consumer Services,$2.03B,NAS
BLDR,"Builders FirstSource, Inc.",Consumer Services,$1.7B,NAS
BMLA,BullMark LatAm Select Leaders ETF,n/a,n/a,NAS
BUR,Burcon NutraScience Corp,Consumer Non-Durables,$38.97M,NAS
CFFI,C&F Financial Corporation,Finance,$170.17M,NAS
CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,$9.54B,NAS
CA,CA Inc.,Technology,$14.28B,NAS
CCMP,Cabot Microelectronics Corporation,Technology,$1.87B,NAS
CDNS,"Cadence Design Systems, Inc.",Technology,$9.31B,NAS
CDZI,"Cadiz, Inc.",Public Utilities,$278.22M,NAS
CACQ,Caesars Acquisition Company,Consumer Services,$2.64B,NAS
CZR,Caesars Entertainment Corporation,Consumer Services,$1.77B,NAS
CSTE,Caesarstone Ltd.,Capital Goods,$1.17B,NAS
PRSS,CafePress Inc.,Consumer Services,$40.21M,NAS
CLBS,"Caladrius Biosciences, Inc.",Health Care,$38.62M,NAS
CHY,Calamos Convertible and High Income Fund,n/a,$859.56M,NAS
CHI,Calamos Convertible Opportunities and Income Fund,n/a,$789.16M,NAS
CCD,Calamos Dynamic Convertible & Income Fund,n/a,$488.67M,NAS
CHW,Calamos Global Dynamic Income Fund,n/a,$502.15M,NAS
CGO,Calamos Global Total Return Fund,n/a,$111.57M,NAS
CSQ,Calamos Strategic Total Return Fund,n/a,$1.81B,NAS
CAMP,CalAmp Corp.,Technology,$683.16M,NAS
CVGW,"Calavo Growers, Inc.",Consumer Non-Durables,$1.18B,NAS
CFNB,California First National Bancorp,Finance,$176.3M,NAS
CALA,"Calithera Biosciences, Inc.",Health Care,$631.77M,NAS
CALD,"Callidus Software, Inc.",Technology,$1.49B,NAS
CALM,"Cal-Maine Foods, Inc.",Consumer Non-Durables,$1.86B,NAS
CLMT,"Calumet Specialty Products Partners, L.P.",Energy,$318.27M,NAS
ABCD,"Cambium Learning Group, Inc.",Consumer Services,$233.36M,NAS
CAC,Camden National Corporation,Finance,$678.37M,NAS
CAMT,Camtek Ltd.,Capital Goods,$174.62M,NAS
CSIQ,Canadian Solar Inc.,Technology,$881.37M,NAS
CGIX,"Cancer Genetics, Inc.",Health Care,$78.06M,NAS
CPHC,Canterbury Park Holding Corporation,Consumer Services,$48.52M,NAS
CPLA,Capella Education Company,Consumer Services,$969.99M,NAS
CBF,Capital Bank Financial Corp.,Finance,$1.99B,NAS
CCBG,Capital City Bank Group,Finance,$356.21M,NAS
CPLP,Capital Product Partners L.P.,Transportation,$462.35M,NAS
CSWC,Capital Southwest Corporation,n/a,$257.86M,NAS
CPTA,Capitala Finance Corp.,n/a,$209.73M,NAS
CPTAG,Capitala Finance Corp.,n/a,n/a,NAS
CPTAL,Capitala Finance Corp.,n/a,n/a,NAS
CFFN,"Capitol Federal Financial, Inc.",Finance,$1.94B,NAS
CAPR,"Capricor Therapeutics, Inc.",Health Care,$17.17M,NAS
CSTR,"CapStar Financial Holdings, Inc.",Finance,$197.65M,NAS
CPST,Capstone Turbine Corporation,Energy,$29.07M,NAS
CARA,"Cara Therapeutics, Inc.",Health Care,$489.56M,NAS
CARB,"Carbonite, Inc.",Technology,$567.71M,NAS
CRME,Cardiome Pharma Corporation,Health Care,$143.36M,NAS
CSII,"Cardiovascular Systems, Inc.",Health Care,$1.04B,NAS
CATM,Cardtronics plc,Miscellaneous,$1.5B,NAS
CDNA,"CareDx, Inc.",Health Care,$23.99M,NAS
CECO,Career Education Corporation,Consumer Services,$628.16M,NAS
CTRE,"CareTrust REIT, Inc.",Consumer Services,$1.32B,NAS
CARO,Carolina Financial Corporation,Finance,$530.54M,NAS
CART,"Carolina Trust BancShares, Inc.",Finance,$34.4M,NAS
CRZO,"Carrizo Oil & Gas, Inc.",Energy,$1.02B,NAS
TAST,"Carrols Restaurant Group, Inc.",Consumer Services,$439.86M,NAS
CRTN,"Cartesian, Inc.",Consumer Services,$6.52M,NAS
CARV,"Carver Bancorp, Inc.",Finance,$12.01M,NAS
CASM,"CAS Medical Systems, Inc.",Health Care,$33.31M,NAS
CASC,"Cascadian Therapeutics, Inc.",Health Care,$183.16M,NAS
CWST,"Casella Waste Systems, Inc.",Public Utilities,$681.81M,NAS
CASY,"Caseys General Stores, Inc.",Consumer Durables,$4B,NAS
CASI,"CASI Pharmaceuticals, Inc.",Health Care,$71.03M,NAS
CASS,"Cass Information Systems, Inc",Miscellaneous,$732.65M,NAS
CATB,"Catabasis Pharmaceuticals, Inc.",Health Care,$31.01M,NAS
CBIO,"Catalyst Biosciences, Inc. ",Health Care,$19.77M,NAS
CPRX,"Catalyst Pharmaceuticals, Inc.",Health Care,$232.93M,NAS
CATS,"Catasys, Inc.",Health Care,$69.53M,NAS
CATY,Cathay General Bancorp,Finance,$2.99B,NAS
CATYW,Cathay General Bancorp,Finance,n/a,NAS
CVCO,"Cavco Industries, Inc.",Basic Industries,$1.15B,NAS
CAVM,"Cavium, Inc.",Technology,$4.15B,NAS
CBFV,"CB Financial Services, Inc.",Finance,$106.08M,NAS
CBAK,"CBAK Energy Technology, Inc.",Miscellaneous,$26.12M,NAS
CBOE,"CBOE Holdings, Inc.",Finance,$10.33B,NAS
CDK,"CDK Global, Inc.",Miscellaneous,$8.84B,NAS
CDW,CDW Corporation,Consumer Services,$9.62B,NAS
CECE,CECO Environmental Corp.,Capital Goods,$347.74M,NAS
CELG,Celgene Corporation,Health Care,$103.03B,NAS
CELGZ,Celgene Corporation,Health Care,n/a,NAS
CLDX,"Celldex Therapeutics, Inc.",Health Care,$312.76M,NAS
APOP,Cellect Biotechnology Ltd.,n/a,$43.99M,NAS
APOPW,Cellect Biotechnology Ltd.,n/a,n/a,NAS
CLRB,"Cellectar Biosciences, Inc.",Health Care,$21.27M,NAS
CLRBW,"Cellectar Biosciences, Inc.",Health Care,n/a,NAS
CLRBZ,"Cellectar Biosciences, Inc.",Health Care,n/a,NAS
CLLS,Cellectis S.A.,Health Care,$902.1M,NAS
CBMG,"Cellular Biomedicine Group, Inc.",Health Care,$127.9M,NAS
CLSN,Celsion Corporation,Health Care,$7.81M,NAS
CELH,"Celsius Holdings, Inc.",Consumer Non-Durables,$183.02M,NAS
CYAD,Celyad SA,Health Care,$364.08M,NAS
CEMP,"Cempra, Inc.",Health Care,$233.64M,NAS
CETX,Cemtrex Inc.,Capital Goods,$35M,NAS
CETXP,Cemtrex Inc.,Capital Goods,n/a,NAS
CETXW,Cemtrex Inc.,Capital Goods,n/a,NAS
CDEV,"Centennial Resource Development, Inc.",Energy,$3.77B,NAS
CSFL,"CenterState Banks, Inc.",Finance,$1.38B,NAS
CETV,Central European Media Enterprises Ltd.,Consumer Services,$577.68M,NAS
CFBK,Central Federal Corporation,Finance,$33.23M,NAS
CENT,Central Garden & Pet Company,Consumer Durables,$1.59B,NAS
CENTA,Central Garden & Pet Company,Consumer Durables,$1.51B,NAS
CVCY,Central Valley Community Bancorp,Finance,$271.48M,NAS
CENX,Century Aluminum Company,Basic Industries,$1.41B,NAS
CNBKA,"Century Bancorp, Inc.",Finance,$350.78M,NAS
CNTY,"Century Casinos, Inc.",Consumer Services,$182.97M,NAS
CRNT,Ceragon Networks Ltd.,Technology,$202.38M,NAS
CERC,Cerecor Inc.,Health Care,$19.68M,NAS
CERCW,Cerecor Inc.,Health Care,n/a,NAS
CERN,Cerner Corporation,Technology,$21.49B,NAS
CERU,Cerulean Pharma Inc.,Health Care,$23.23M,NAS
CERS,Cerus Corporation,Health Care,$231.74M,NAS
KOOL,Cesca Therapeutics Inc.,Capital Goods,$31.29M,NAS
CEVA,"CEVA, Inc.",Technology,$963.43M,NAS
CFCO,CF Corporation,Finance,$931.56M,NAS
CFCOU,CF Corporation,Finance,n/a,NAS
CFCOW,CF Corporation,Finance,n/a,NAS
CSBR,"Champions Oncology, Inc.",Health Care,$28.65M,NAS
CYOU,Changyou.com Limited,Technology,$1.99B,NAS
HOTR,"Chanticleer Holdings, Inc.",Consumer Services,$7.54M,NAS
CTHR,Charles & Colvard Ltd,Consumer Durables,$19.47M,NAS
GTLS,"Chart Industries, Inc.",Capital Goods,$1.08B,NAS
CHTR,"Charter Communications, Inc.",Consumer Services,$88.87B,NAS
CHFN,Charter Financial Corp.,Finance,$273.57M,NAS
CHKP,Check Point Software Technologies Ltd.,Technology,$18.23B,NAS
CHEK,Check-Cap Ltd.,Health Care,$32.43M,NAS
CHEKW,Check-Cap Ltd.,Health Care,n/a,NAS
CKPT,"Checkpoint Therapeutics, Inc.",Health Care,$245.88M,NAS
CEMI,"Chembio Diagnostics, Inc.",Health Care,$76.87M,NAS
CHFC,Chemical Financial Corporation,Finance,$3.47B,NAS
CCXI,"ChemoCentryx, Inc.",Health Care,$444.64M,NAS
CHMG,Chemung Financial Corp,Finance,$195.27M,NAS
CHKE,Cherokee Inc.,Consumer Non-Durables,$100.37M,NAS
CHFS,"CHF Solutions, Inc.",Health Care,$6.78M,NAS
CHMA,"Chiasma, Inc.",Health Care,$36.54M,NAS
PLCE,"Children&#39;s Place, Inc. (The)",Consumer Services,$1.87B,NAS
CMRX,"Chimerix, Inc.",Health Care,$249.59M,NAS
CADC,"China Advanced Construction Materials Group, Inc.",Basic Industries,$5.61M,NAS
CALI,China Auto Logistics Inc.,Consumer Services,$8.71M,NAS
CAAS,"China Automotive Systems, Inc.",Capital Goods,$155.55M,NAS
CBPO,"China Biologic Products, Inc.",Health Care,$2.8B,NAS
CCCL,"China Ceramics Co., Ltd.",Capital Goods,$4.32M,NAS
CCCR,"China Commercial Credit, Inc.",Finance,$48.68M,NAS
CCRC,"China Customer Relations Centers, Inc.",Miscellaneous,$238.1M,NAS
JRJC,China Finance Online Co. Limited,Finance,$37.79M,NAS
HGSH,"China HGS Real Estate, Inc.",Finance,$66.67M,NAS
CNIT,"China Information Technology, Inc.",Technology,$35.82M,NAS
CJJD,"China Jo-Jo Drugstores, Inc.",Consumer Durables,$44.72M,NAS
CLDC,China Lending Corporation,Finance,$107.15M,NAS
HTHT,"China Lodging Group, Limited",Consumer Services,$5.36B,NAS
CHNR,"China Natural Resources, Inc.",Basic Industries,$49.82M,NAS
CREG,China Recycling Energy Corporation,Miscellaneous,$10.9M,NAS
CNTF,China TechFaith Wireless Communication Technology Limited,n/a,$31.87M,NAS
CXDC,China XD Plastics Company Limited,Capital Goods,$232.7M,NAS
CCIH,ChinaCache International Holdings Ltd.,Technology,$25.5M,NAS
CNET,"ChinaNet Online Holdings, Inc.",Technology,$14.12M,NAS
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,$856.6M,NAS
CDXC,ChromaDex Corporation,Consumer Durables,$170.55M,NAS
CHSCL,CHS Inc,Consumer Services,n/a,NAS
CHSCM,CHS Inc,Consumer Services,$540.55M,NAS
CHSCN,CHS Inc,Consumer Services,$498.62M,NAS
CHSCO,CHS Inc,Consumer Services,$326.56M,NAS
CHSCP,CHS Inc,Consumer Services,$220.87M,NAS
CHDN,"Churchill Downs, Incorporated",Consumer Services,$2.8B,NAS
CHUY,"Chuy&#39;s Holdings, Inc.",Consumer Services,$393.01M,NAS
CDTX,"Cidara Therapeutics, Inc.",Health Care,$114.28M,NAS
CMCT,CIM Commercial Trust Corporation,Consumer Services,$1.34B,NAS
CMPR,Cimpress N.V,Miscellaneous,$2.92B,NAS
CINF,Cincinnati Financial Corporation,Finance,$11.89B,NAS
CIDM,Cinedigm Corp,Consumer Services,$21.18M,NAS
CTAS,Cintas Corporation,Consumer Non-Durables,$13.03B,NAS
CRUS,"Cirrus Logic, Inc.",Technology,$3.99B,NAS
CSCO,"Cisco Systems, Inc.",Technology,$153.6B,NAS
CTRN,"Citi Trends, Inc.",Consumer Services,$309.7M,NAS
CZNC,Citizens & Northern Corp,Finance,$287.7M,NAS
CZWI,"Citizens Community Bancorp, Inc.",Finance,$72.95M,NAS
CZFC,Citizens First Corporation,Finance,$53.69M,NAS
CIZN,Citizens Holding Company,Finance,$122.36M,NAS
CTXS,"Citrix Systems, Inc.",Technology,$11.89B,NAS
CHCO,City Holding Company,Finance,$1.03B,NAS
CIVB,"Civista Bancshares, Inc. ",Finance,$215.98M,NAS
CIVBP,"Civista Bancshares, Inc. ",Finance,n/a,NAS
CDTI,"Clean Diesel Technologies, Inc.",Capital Goods,$39.39M,NAS
CLNE,Clean Energy Fuels Corp.,Public Utilities,$391.29M,NAS
CLNT,"Cleantech Solutions International, Inc.",Technology,$6.22M,NAS
CACG,ClearBridge All Cap Growth ETF,n/a,n/a,NAS
YLDE,ClearBridge Dividend Strategy ESG ETF,n/a,n/a,NAS
LRGE,ClearBridge Large Cap Growth ESG ETF,n/a,n/a,NAS
CLFD,"Clearfield, Inc.",Public Utilities,$185.34M,NAS
CLRO,"ClearOne, Inc.",Public Utilities,$84M,NAS
CLSD,"Clearside Biomedical, Inc.",Health Care,$237.82M,NAS
CLIR,ClearSign Combustion Corporation,Capital Goods,$56.94M,NAS
CLIRW,ClearSign Combustion Corporation,Capital Goods,n/a,NAS
CBLI,"Cleveland BioLabs, Inc.",Health Care,$32.71M,NAS
CSBK,Clifton Bancorp Inc.,Finance,$376.18M,NAS
CLVS,"Clovis Oncology, Inc.",Health Care,$4.52B,NAS
CMFN,CM Finance Inc,n/a,$140.31M,NAS
CME,CME Group Inc.,Finance,$42.03B,NAS
CCNE,CNB Financial Corporation,Finance,$373.86M,NAS
CWAY,"Coastway Bancorp, Inc.",Finance,$90.26M,NAS
COBZ,CoBiz Financial Inc.,Finance,$714.12M,NAS
COKE,Coca-Cola Bottling Co. Consolidated,Consumer Non-Durables,$2.1B,NAS
CDXS,"Codexis, Inc.",Basic Industries,$252.89M,NAS
CODX,"Co-Diagnostics, Inc.",Health Care,n/a,NAS
CVLY,"Codorus Valley Bancorp, Inc",Finance,$240.15M,NAS
JVA,"Coffee Holding Co., Inc.",Consumer Non-Durables,$26.02M,NAS
CCOI,"Cogent Communications Holdings, Inc.",Consumer Services,$1.82B,NAS
CGNT,"Cogentix Medical, Inc.",Health Care,$99.71M,NAS
COGT,"Cogint, Inc.",Consumer Services,$257.47M,NAS
CGNX,Cognex Corporation,Capital Goods,$7.42B,NAS
CTSH,Cognizant Technology Solutions Corporation,Technology,$39.04B,NAS
COHR,"Coherent, Inc.",Capital Goods,$5.59B,NAS
CHRS,"Coherus BioSciences, Inc.",Health Care,$712.9M,NAS
COHU,"Cohu, Inc.",Capital Goods,$428.82M,NAS
CLCT,"Collectors Universe, Inc.",Miscellaneous,$224.1M,NAS
COLL,"Collegium Pharmaceutical, Inc.",Health Care,$382.67M,NAS
CIGI,Colliers International Group Inc. ,Finance,$2.08B,NAS
CBAN,"Colony Bankcorp, Inc.",Finance,$114.35M,NAS
COLB,"Columbia Banking System, Inc.",Finance,$2.31B,NAS
COLM,Columbia Sportswear Company,Consumer Non-Durables,$3.96B,NAS
CMCO,Columbus McKinnon Corporation,Capital Goods,$558.59M,NAS
CBMX,CombiMatrix Corporation,Health Care,$14.85M,NAS
CBMXW,CombiMatrix Corporation,Health Care,n/a,NAS
CMCSA,Comcast Corporation,Consumer Services,$181.42B,NAS
CBSH,"Commerce Bancshares, Inc.",Finance,$5.76B,NAS
CBSHP,"Commerce Bancshares, Inc.",Finance,$2.39B,NAS
CUBN,"Commerce Union Bancshares, Inc.",Finance,$189.4M,NAS
CHUBA,"CommerceHub, Inc.",Technology,$726.61M,NAS
CHUBK,"CommerceHub, Inc.",Technology,$726.61M,NAS
CVGI,"Commercial Vehicle Group, Inc.",Capital Goods,$260.95M,NAS
COMM,"CommScope Holding Company, Inc.",Technology,$7.29B,NAS
JCS,"Communications Systems, Inc.",Public Utilities,$38.45M,NAS
ESXB,Community Bankers Trust Corporation.,Finance,$182.36M,NAS
CFBI,"Community First Bancshares, Inc.",Finance,$103.65M,NAS
CYHHZ,"Community Health Systems, Inc.",Health Care,n/a,NAS
CTBI,"Community Trust Bancorp, Inc.",Finance,$784.33M,NAS
CWBC,Community West Bancshares,Finance,$81.88M,NAS
CVLT,"Commvault Systems, Inc.",Technology,$2.53B,NAS
CGEN,Compugen Ltd.,Health Care,$191.74M,NAS
CPSI,"Computer Programs and Systems, Inc.",Technology,$430.44M,NAS
CTG,"Computer Task Group, Incorporated",Technology,$85.63M,NAS
CHCI,"Comstock Holding Companies, Inc.",Capital Goods,$6.87M,NAS
CMTL,Comtech Telecommunications Corp.,Technology,$444.06M,NAS
CNAT,Conatus Pharmaceuticals Inc.,Health Care,$185.3M,NAS
CNCE,"Concert Pharmaceuticals, Inc.",Health Care,$312.95M,NAS
CXRX,Concordia International Corp.,Health Care,$79.73M,NAS
CCUR,Concurrent Computer Corporation,Technology,$65.72M,NAS
CDOR,"Condor Hospitality Trust, Inc.",Consumer Services,$123.52M,NAS
CFMS,"ConforMIS, Inc.",Health Care,$182.42M,NAS
CNFR,"Conifer Holdings, Inc.",Finance,$54.19M,NAS
CNMD,CONMED Corporation,Health Care,$1.41B,NAS
CTWS,"Connecticut Water Service, Inc.",Public Utilities,$603.67M,NAS
CNOB,"ConnectOne Bancorp, Inc.",Finance,$724.92M,NAS
CNXR,"Connecture, Inc.",Technology,$13.12M,NAS
CONN,"Conn&#39;s, Inc.",Consumer Services,$552.05M,NAS
CNSL,"Consolidated Communications Holdings, Inc.",Public Utilities,$1.08B,NAS
CWCO,Consolidated Water Co. Ltd.,Public Utilities,$183.89M,NAS
CNACU,Constellation Alpha Capital Corp.,Finance,n/a,NAS
CPSS,"Consumer Portfolio Services, Inc.",Finance,$105.06M,NAS
CFRX,ContraFect Corporation,Health Care,$57.28M,NAS
CTRV,ContraVir Pharmaceuticals Inc,Health Care,$44.67M,NAS
CTRL,Control4 Corporation,Capital Goods,$469.06M,NAS
CPAA,Conyers Park Acquisition Corp.,Finance,$577.08M,NAS
CPAAU,Conyers Park Acquisition Corp.,Finance,n/a,NAS
CPAAW,Conyers Park Acquisition Corp.,Finance,n/a,NAS
CPRT,"Copart, Inc.",Consumer Durables,$7.01B,NAS
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Health Care,$313.86M,NAS
CORT,Corcept Therapeutics Incorporated,Health Care,$1.35B,NAS
CORE,"Core-Mark Holding Company, Inc.",Consumer Non-Durables,$1.47B,NAS
CORI,"Corium International, Inc.",Health Care,$317.48M,NAS
CSOD,"Cornerstone OnDemand, Inc.",Technology,$1.94B,NAS
CRVL,CorVel Corp.,Finance,$884.39M,NAS
CRVS,"Corvus Pharmaceuticals, Inc.",Health Care,$261.05M,NAS
CSGP,"CoStar Group, Inc.",Miscellaneous,$8.71B,NAS
COST,Costco Wholesale Corporation,Consumer Services,$68.9B,NAS
CPAH,CounterPath Corporation,Technology,$10M,NAS
ICBK,"County Bancorp, Inc.",Finance,$157.47M,NAS
COUP,Coupa Software Incorporated,Technology,$1.56B,NAS
CVTI,"Covenant Transportation Group, Inc.",Transportation,$321.6M,NAS
COVS,Covisint Corporation,Technology,$99.15M,NAS
COWN,Cowen Inc.,Finance,$483.42M,NAS
COWNL,Cowen Inc.,Finance,n/a,NAS
PMTS,CPI Card Group Inc.,Finance,$169.56M,NAS
CPSH,CPS Technologies Corp.,Capital Goods,$15.32M,NAS
CRAI,"CRA International,Inc.",Miscellaneous,$305.52M,NAS
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Services,$3.99B,NAS
BREW,"Craft Brew Alliance, Inc.",Consumer Non-Durables,$331.32M,NAS
CRAY,Cray Inc,Technology,$700.99M,NAS
CACC,Credit Acceptance Corporation,Finance,$4.67B,NAS
USOI,Credit Suisse AG,Finance,n/a,NAS
CREE,"Cree, Inc.",Technology,$2.43B,NAS
CRESY,Cresud S.A.C.I.F. y A.,Finance,$934.06M,NAS
CRSP,CRISPR Therapeutics AG,Health Care,$631.16M,NAS
CRTO,Criteo S.A.,Technology,$3.12B,NAS
CROX,"Crocs, Inc.",Consumer Non-Durables,$553.41M,NAS
CCRN,"Cross Country Healthcare, Inc.",Technology,$443.4M,NAS
CRDS,"Crossroads Systems, Inc.",Technology,$2.51M,NAS
CRWS,"Crown Crafts, Inc.",Basic Industries,$66.88M,NAS
CYRX,"CryoPort, Inc.",Transportation,$116.04M,NAS
CYRXW,"CryoPort, Inc.",Transportation,n/a,NAS
CSGS,"CSG Systems International, Inc.",Technology,$1.37B,NAS
CCLP,CSI Compressco LP,Energy,$158.68M,NAS
CSPI,CSP Inc.,Technology,$42.39M,NAS
CSWI,"CSW Industrials, Inc.",Basic Industries,$621.3M,NAS
CSX,CSX Corporation,Transportation,$50.37B,NAS
CTIC,CTI BioPharma Corp.,Health Care,$95.4M,NAS
CTIB,CTI Industries Corporation,Basic Industries,$20.43M,NAS
CTRP,"Ctrip.com International, Ltd.",Miscellaneous,$27.27B,NAS
CUNB,CU Bancorp (CA),Finance,$644.68M,NAS
CUI,"CUI Global, Inc.",Consumer Non-Durables,$82.8M,NAS
CPIX,Cumberland Pharmaceuticals Inc.,Health Care,$112.24M,NAS
CMLS,Cumulus Media Inc.,Consumer Services,$13.72M,NAS
CRIS,"Curis, Inc.",Health Care,$273.17M,NAS
CUTR,"Cutera, Inc.",Health Care,$365.18M,NAS
CVBF,CVB Financial Corporation,Finance,$2.46B,NAS
CVV,CVD Equipment Corporation,Technology,$69.97M,NAS
CYAN,Cyanotech Corporation,Consumer Durables,$18.76M,NAS
CYBR,CyberArk Software Ltd.,Technology,$1.67B,NAS
CYBE,CyberOptics Corporation,Capital Goods,$142.68M,NAS
CYCC,"Cyclacel Pharmaceuticals, Inc.",Health Care,$15.55M,NAS
CYCCP,"Cyclacel Pharmaceuticals, Inc.",Health Care,$2.07M,NAS
CBAY,CymaBay Therapeutics Inc.,Health Care,$163.89M,NAS
CY,Cypress Semiconductor Corporation,Technology,$4.4B,NAS
CYRN,CYREN Ltd.,Technology,$75.43M,NAS
CONE,CyrusOne Inc,Consumer Services,$4.74B,NAS
CYTK,"Cytokinetics, Incorporated",Health Care,$575.7M,NAS
CTMX,"CytomX Therapeutics, Inc.",Health Care,$583.95M,NAS
CYTX,Cytori Therapeutics Inc,Health Care,$34.1M,NAS
CYTXW,Cytori Therapeutics Inc,Health Care,n/a,NAS
CTSO,Cytosorbents Corporation,Health Care,$122.27M,NAS
CYTR,CytRx Corporation,Health Care,$85.17M,NAS
DJCO,Daily Journal Corp. (S.C.),Consumer Services,$283.19M,NAS
DAKT,"Daktronics, Inc.",Consumer Durables,$415.33M,NAS
DRIO,DarioHealth Corp.,Health Care,$24.47M,NAS
DRIOW,DarioHealth Corp.,Health Care,n/a,NAS
DZSI,"DASAN Zhone Solutions, Inc.",Public Utilities,$18.7M,NAS
DSKE,"Daseke, Inc.",Consumer Services,$440.9M,NAS
DSKEW,"Daseke, Inc.",Consumer Services,n/a,NAS
DAIO,Data I/O Corporation,Capital Goods,$64.79M,NAS
DWCH,Datawatch Corporation,Technology,$110.63M,NAS
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",Consumer Services,$2.68B,NAS
DTEA,DAVIDsTEA Inc.,Consumer Non-Durables,$149.37M,NAS
DFNL,Davis Select Financial ETF,n/a,n/a,NAS
DUSA,Davis Select U.S. Equity ETF,n/a,n/a,NAS
DWLD,Davis Select Worldwide ETF,n/a,n/a,NAS
DWSN,Dawson Geophysical Company,Energy,$81.31M,NAS
DBVT,DBV Technologies S.A.,Health Care,$1.77B,NAS
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",Consumer Services,$340.46M,NAS
TACO,"Del Taco Restaurants, Inc.",Consumer Services,$520.01M,NAS
TACOW,"Del Taco Restaurants, Inc.",Consumer Services,n/a,NAS
DCTH,"Delcath Systems, Inc.",Health Care,$27.73M,NAS
DMPI,"DelMar Pharmaceuticals, Inc.",Health Care,$28.94M,NAS
DGAS,"Delta Natural Gas Company, Inc.",Public Utilities,$214.78M,NAS
DELT,Delta Technology Holdings Limited,Basic Industries,$16.54M,NAS
DELTW,Delta Technology Holdings Limited,Basic Industries,n/a,NAS
DENN,Denny&#39,s Corporation,Consumer Services,NAS
XRAY,DENTSPLY SIRONA Inc.,Health Care,$14.74B,NAS
DEPO,"Depomed, Inc.",Health Care,$667.05M,NAS
DERM,"Dermira, Inc.",Health Care,$1.21B,NAS
DEST,Destination Maternity Corporation,Consumer Services,$44.76M,NAS
DXLG,"Destination XL Group, Inc.",Consumer Services,$98.53M,NAS
DSWL,"Deswell Industries, Inc.",Consumer Non-Durables,$37.25M,NAS
DTRM,"Determine, Inc. ",Technology,$29.2M,NAS
DXCM,"DexCom, Inc.",Health Care,$6.15B,NAS
DXTR,Dextera Surgical Inc.,Health Care,$4.51M,NAS
DHXM,DHX Media Ltd.,n/a,$133.06M,NAS
DHIL,"Diamond Hill Investment Group, Inc.",Finance,$683.07M,NAS
FANG,"Diamondback Energy, Inc.",Energy,$8.44B,NAS
DCIX,Diana Containerships Inc.,Transportation,$206329.68,NAS
DRNA,"Dicerna Pharmaceuticals, Inc.",Health Care,$137.99M,NAS
DFBG,Differential Brands Group Inc.,Consumer Non-Durables,$24.66M,NAS
DFFN,Diffusion Pharmaceuticals Inc.,Health Care,$22.86M,NAS
DGII,Digi International Inc.,Technology,$264.05M,NAS
DGLT,"Digiliti Money Group, Inc.",Technology,$27.46M,NAS
DMRC,Digimarc Corporation,Technology,$410.79M,NAS
DRAD,Digirad Corporation,Health Care,$83.91M,NAS
DGLY,"Digital Ally, Inc.",Technology,$18.46M,NAS
APPS,"Digital Turbine, Inc.",Miscellaneous,$67.93M,NAS
DCOM,"Dime Community Bancshares, Inc.",Finance,$737.62M,NAS
DMTX,"Dimension Therapeutics, Inc.",Health Care,$32.56M,NAS
DIOD,Diodes Incorporated,Technology,$1.19B,NAS
DISCA,"Discovery Communications, Inc.",Consumer Services,$9.91B,NAS
DISCB,"Discovery Communications, Inc.",Consumer Services,$10.67B,NAS
