Top of The Market Rating,Zacks (1-5),Wall Street Journal Rating (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
44.59,5,3,5,EE,El Paso Electric Company,-0.38,Hold
44.49,3,3,12,NAV,Navistar International Corporation,-4.2,Hold
44.44,1,6,11,WINS,Wins Finance Holdings Inc.,0,
44.3,5,3,2,MGEE,MGE Energy Inc.,-21.81,Hold
44.28,4,3,8,QIWI,QIWI plc,-6.91,Hold
44.22,3,3,8,RH,RH,-26.46,
44.2,5,2,8,CF,"CF Industries Holdings, Inc.",-7.35,Hold
44.1,5,3,10,AUY,Yamana Gold Inc.,30.52,Hold
43.84,5,3,7,DSW,DSW Inc.,9.22,Hold
43.8,3,3,10,APPF,"AppFolio, Inc.",-21.02,Hold
43.48,5,3,7,RBA,Ritchie Bros. Auctioneers Incorporated,7.42,Hold
43.39,5,3,8,BBBY,Bed Bath & Beyond Inc.,13.6,Hold
43.33,1,6,5,TR,"Tootsie Roll Industries, Inc.",-57.23,
43.33,1,6,5,UHT,Universal Health Realty Income Trust,-60.1,
43.26,3,6,6,BSBR,Banco Santander Brasil SA,-0.35,Hold
43.25,5,2,8,HAIN,"The Hain Celestial Group, Inc.",-12.08,Hold
43.2,3,3,11,FMI,"Foundation Medicine, Inc.",-17.33,Hold
43.05,4,3,17,PSO,"Pearson, Plc",-2.78,Hold
42.94,3,6,9,GNL,"Global Net Lease, Inc.",18.02,Hold
42.91,3,3,11,AMD,"Advanced Micro Devices, Inc.",-18.79,Hold
42.86,5,3,9,URBN,"Urban Outfitters, Inc.",17.63,Hold
42.81,5,3,8,F,Ford Motor Company,10.72,Hold
42.78,3,4,6,KRO,Kronos Worldwide Inc,-27.75,Hold
42.69,5,3,11,AVP,"Avon Products, Inc.",30.14,Hold
42.51,3,6,7,EQC,Equity Commonwealth,2.56,Hold
42.51,3,4,5,WIT,Wipro Limited,-35.77,Hold
42.36,5,3,10,DDR,DDR Corp.,21.82,Hold
42.08,5,3,8,SPH,"Suburban Propane Partners, L.P.",7.07,Hold
42.04,5,3,10,MUR,Murphy Oil Corporation,20.19,Hold
41.87,3,4,17,SYT,Syngenta AG,-7.51,Hold
41.85,5,6,8,LSXMK,Liberty Media Corporation,5.9,Buy
41.59,3,4,11,GPRO,"GoPro, Inc.",-0.37,Hold
41.42,5,3,6,AMX,"America Movil, S.A.B. de C.V.",-9.57,Hold
41.34,3,4,10,CYS,"CYS Investments, Inc.",-8.28,Hold
41.34,5,3,8,TRCO,Tribune Media Company,3.37,Hold
41.33,4,3,12,AZPN,"Aspen Technology, Inc.",4.98,Hold
41.28,5,3,8,KMPR,Kemper Corporation,3.09,Hold
41.18,1,6,17,ANAT,American National Insurance Company,-26.47,
41.13,3,3,11,SPWR,SunPower Corporation,-27.67,Hold
41.06,5,3,17,DCP,DCP Midstream LP,14.26,Hold
40.93,1,5,10,IEP,Icahn Enterprises L.P.,-26.28,Sell
40.8,5,3,9,ENLC,"EnLink Midstream, LLC",7.34,Hold
40.72,5,3,8,KORS,Michael Kors Holdings Limited,0.26,Hold
40.67,3,3,8,WTM,"White Mountains Insurance Group, Ltd.",-58.39,Hold
40.36,4,6,7,BFS,"Saul Centers, Inc.",16.79,Hold
40.17,5,3,8,ATU,Actuant Corporation,-2.49,Hold
40.14,5,3,9,RL,Ralph Lauren Corporation,4.05,Hold
39.92,3,4,10,INOV,"Inovalon Holdings, Inc.",-15.38,Hold
39.89,5,3,10,APA,Apache Corporation,9.47,Hold
39.41,5,3,9,RAD,Rite Aid Corporation,0.4,Hold
39.27,5,6,17,RIO,Rio Tinto Plc,7.06,Buy
39.08,5,4,5,HMN,Horace Mann Educators Corporation,-2.91,Hold
39.08,5,3,17,MFG,"Mizuho Financial Group, Inc.",6.32,Hold
39.08,3,6,8,JOE,St. Joe Company (The),2.98,
38.41,4,4,11,FI,Frank&#39;s International N.V.,8.7,Hold
38.3,5,3,10,TGI,"Triumph Group, Inc.",1.49,Hold
37.82,3,4,8,DDS,"Dillard&#39;s, Inc.",-39.22,Hold
37.71,1,6,17,YERR,Yangtze River Development Limited,-36.86,
37.65,5,3,8,WAIR,"Wesco Aircraft Holdings, Inc.",-15.09,Hold
37.56,5,3,17,BBL,BHP Billiton plc,0.26,Hold
37.5,2,6,17,ACWX,iShares MSCI ACWI ex US Index Fund,0,
37.5,2,6,17,SCZ,iShares MSCI EAFE Small-Cap ETF,0,
37.5,2,6,17,EUFN,iShares MSCI Europe Financials Sector Index Fund,0,
37.5,2,6,17,IBB,iShares Nasdaq Biotechnology Index Fund,0,
37.5,2,6,17,INDY,iShares S&P India Nifty 50 Index Fund,0,
37.5,2,6,17,VXUS,Vanguard Total International Stock ETF,0,
37.41,5,6,17,COTV,"Cotiviti Holdings, Inc.",-0.38,Buy
37.35,3,4,3,CACC,Credit Acceptance Corporation,-24.94,Sell
37.2,3,4,11,CCO,"Clear Channel Outdoor Holdings, Inc.",-22.33,Hold
36.23,1,6,17,CACQ,Caesars Acquisition Company,-41.32,
35.99,3,6,10,SRG,Seritage Growth Properties,-10.06,Hold
35.74,1,6,10,PZE,Petrobras Argentina S.A.,-47.04,
35.56,4,6,11,VEON,VEON Ltd.,33.92,
35.3,3,4,8,GOV,Government Properties Income Trust,-1.82,Sell
35.02,3,6,17,APPN,Appian Corporation,-9.91,Hold
33.77,5,3,11,VRX,"Valeant Pharmaceuticals International, Inc.",-14.48,Hold
33.73,5,3,11,IPXL,"Impax Laboratories, Inc.",-14.67,Hold
33.33,6,6,6,ANTX,"Anthem, Inc.",0,
33.09,3,4,8,WDR,"Waddell & Reed Financial, Inc.",-12.88,Sell
32.99,3,5,10,SID,National Steel Company,-8.03,Sell
30.24,4,4,6,PSEC,Prospect Capital Corporation,-15.46,Sell
25.0,3,6,17,FEX,First Trust Large Cap Core AlphaDEX Fund,0,
25.0,3,6,17,FTA,First Trust Large Cap Value AlphaDEX Fund,0,
25.0,3,6,17,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,0,
25.0,3,6,17,MCHI,iShares MSCI China ETF,0,
25.0,3,6,17,PRFZ,PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,0,
25.0,3,6,17,VGIT,Vanguard Intermediate -Term Government Bond ETF,0,
25.0,3,6,17,VCIT,Vanguard Intermediate-Term Corporate Bond ETF,0,
25.0,3,6,17,VCLT,Vanguard Long-Term Corporate Bond ETF,0,
25.0,3,6,17,VONV,Vanguard Russell 1000 Value ETF,0,
25.0,3,6,17,VTWO,Vanguard Russell 2000 ETF,0,
25.0,3,6,17,VCSH,Vanguard Short-Term Corporate Bond ETF,0,
25.0,3,6,17,VGSH,Vanguard Short-Term Government ETF,0,
25.0,3,6,17,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,0,
12.5,4,6,17,TLT,iShares 20+ Year Treasury Bond ETF,0,
0.0,6,6,17,AGNCB,AGNC Investment Corp.,0,
0.0,6,6,17,CBSHP,"Commerce Bancshares, Inc.",0,
0.0,6,6,17,FV,First Trust Dorsey Wright Focus 5 ETF,0,
0.0,6,6,17,HYLS,First Trust High Yield Long/Short ETF,0,
0.0,6,6,17,FTSL,First Trust Senior Loan Fund ETF,0,
0.0,6,6,17,HBANO,Huntington Bancshares Incorporated,0,
0.0,6,6,17,IXUS,iShares Core MSCI Total International Stock ETF,0,
0.0,6,6,17,IGF,iShares Global Infrastructure ETF,0,
0.0,6,6,17,PKW,PowerShares BuyBack Achievers Portfolio,0,
0.0,6,6,17,PDP,PowerShares DWA Momentum Portfolio,0,
0.0,6,6,17,TQQQ,ProShares UltraPro QQQ,0,
0.0,6,6,17,VNQI,Vanguard Global ex-U.S. Real Estate ETF,0,
0.0,6,6,17,VMBS,Vanguard Mortgage-Backed Securities ETF,0,
0.0,6,6,17,VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,0,
0.0,6,6,17,BNDX,Vanguard Total International Bond ETF,0,
0.0,6,6,17,CSA,VictoryShares US Small Cap Volatility Wtd ETF,0,
0.0,6,6,17,NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",0,
0.0,6,6,17,AXON          ,Axovant Sciences Ltd.,0,
0.0,6,6,17,BBN,BalckRock Taxable Municipal Bond Trust,0,
0.0,6,6,17,HYT,"Blackrock Corporate High Yield Fund, Inc.",0,
0.0,6,6,17,BDJ,Blackrock Enhanced Equity Dividend Trust,0,
0.0,6,6,17,BTT,BlackRock Municipal Target Term Trust Inc. (The),0,
0.0,6,6,17,CEM,ClearBridge Energy MLP Fund Inc.,0,
0.0,6,6,17,DSL,DoubleLine Income Solutions Fund,0,
0.0,6,6,17,ETW,Eaton Vance Corporation,0,
0.0,6,6,17,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,0,
0.0,6,6,17,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,0,
0.0,6,6,17,FPF,First Trust Intermediate Duration Preferred & Income Fund,0,
0.0,6,6,17,GDV,Gabelli Dividend,0,
0.0,6,6,17,KATE,Kate Spade & Company,0,
0.0,6,6,17,MORE          ,"Monogram Residential Trust, Inc.",0,
0.0,6,6,17,NVG,Nuveen AMT-Free Municipal Credit Income Fund,0,
0.0,6,6,17,NEA,Nuveen AMT-Free Quality Municipal Income Fund,0,
0.0,6,6,17,NAC,Nuveen California Quality Municipal Income Fund,0,
0.0,6,6,17,NZF,Nuveen Municipal Credit Income Fund,0,
0.0,6,6,17,NRK,Nuveen New York AMT-Free Quality Municipal,0,
0.0,6,6,17,JPC,Nuveen Preferred Income Opportunites Fund,0,
0.0,6,6,17,PCI,PIMCO Dynamic Credit and Mortgage Income Fund,0,
0.0,6,6,17,PDI,PIMCO Dynamic Income Fund,0,
0.0,6,6,17,CTX,Qwest Corporation,0,
0.0,6,6,17,SPB           ,"Spectrum Brands Holdings, Inc.",0,
