Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
72.1,2.1,2,2,6,8,FBR,Fibria Celulose S.A.,6.77,Buy
72.08,2.3,3,2,6,4,APD,"Air Products and Chemicals, Inc.",9.96,Buy
72.06,2.6,3,2,6,2,TEO,Telecom Argentina Stet - France Telecom S.A.,4.05,Buy
72.04,2.5,3,2,1.7000000000000002,5,TILE,"Interface, Inc.",10.97,Buy
72.04,2.1,3,2,6,6,ITT,ITT Inc.,18.07,Buy
72.03,2.2,3,2,3.0,2,CSFL,"CenterState Banks, Inc.",15.86,Buy
72.03,2.0,3,2,6,6,LDOS,"Leidos Holdings, Inc.",15.5,Buy
72.0,2.3,3,2,6,8,CDE,"Coeur Mining, Inc.",36.14,Buy
71.98,2.3,3,2,6,5,ADS,Alliance Data Systems Corporation,16.02,Buy
71.96,2.1,3,2,6,5,KRC,Kilroy Realty Corporation,10.91,Buy
71.96,2.2,3,2,6,9,NGL,NGL ENERGY PARTNERS LP,40.08,Buy
71.95,2.1,3,2,6,5,BAC,Bank of America Corporation,10.88,Buy
71.95,2.4,3,2,6,5,MTX,Minerals Technologies Inc.,18.38,Buy
71.95,2.2,2,2,6,1,AOS,Smith (A.O.) Corporation,11.67,Hold
71.94,2.1,2,2,1.7000000000000002,8,LITE,Lumentum Holdings Inc.,-4.73,Buy
71.94,2.4,3,2,2.0,5,MSTR,MicroStrategy Incorporated,15.26,Buy
71.94,2.4,1,2,6,3,DE,Deere & Company,5.0,Hold
71.92,3.0,3,2,6,4,AMN,AMN Healthcare Services Inc,26.49,Buy
71.91,2.2,3,2,1.0,7,RGLD,"Royal Gold, Inc.",-1.6,Buy
71.88,2.5,3,2,6,6,FBP,First BanCorp.,27.12,Buy
71.86,1.8,3,1,2.2,9,INCY,Incyte Corporation,6.32,Buy
71.82,1.9,3,2,2.0,6,WB,Weibo Corporation,8.54,Buy
71.82,2.1,2,2,6,9,OMF,"OneMain Holdings, Inc.",11.77,Buy
71.81,2.0,3,2,6,8,DM,"Dominion Energy Midstream Partners, LP",27.5,Buy
71.81,1.9,3,2,6,5,OXM,"Oxford Industries, Inc.",5.03,Buy
71.81,2.1,3,2,6,11,QEP,"QEP Resources, Inc.",87.03,Buy
71.79,2.5,3,2,6,2,GMED,"Globus Medical, Inc.",-0.12,Buy
71.79,2.0,4,2,6,1,HUM,Humana Inc.,5.75,Buy
71.79,2.3,2,2,6,7,MSI,"Motorola Solutions, Inc.",3.25,Buy
71.79,2.0,3,1,6,8,TWO,Two Harbors Investments Corp,2.41,Buy
71.76,2.2,2,2,1.0,11,FIVN,"Five9, Inc.",-1.03,Buy
71.76,1.9,3,2,6,5,APO,"Apollo Global Management, LLC",4.7,Buy
71.76,1.8,3,2,6,8,BSM,"Black Stone Minerals, L.P.",22.25,Buy
71.73,2.6,3,2,1.0,5,CHDN,"Churchill Downs, Incorporated",-6.25,Buy
71.73,2.0,3,2,6,5,CCI,Crown Castle International Corporation,7.06,Buy
71.72,1.7,2,2,6,9,NRG,"NRG Energy, Inc.",1.13,Buy
71.71,2.1,3,2,1.9000000000000004,8,CAVM,"Cavium, Inc.",23.66,Buy
71.71,2.3,3,2,6,5,PLT,"Plantronics, Inc.",14.42,Buy
71.68,2.3,3,2,6,5,BKU,"BankUnited, Inc.",14.22,Buy
71.64,2.4,2,2,1.7999999999999998,6,SIRI,Sirius XM Holdings Inc.,-10.18,Buy
71.64,2.5,3,2,6,5,BAH,Booz Allen Hamilton Holding Corporation,19.01,Buy
71.62,2.2,5,2,1.0,6,ARLP,"Alliance Resource Partners, L.P.",39.65,Buy
71.61,2.2,3,2,1.0,9,KTOS,"Kratos Defense & Security Solutions, Inc.",9.58,Buy
71.58,2.1,4,2,6,1,CB,D/B/A Chubb Limited New,6.99,Buy
71.57,2.2,3,2,2.0,6,LOGM,"LogMein, Inc.",14.34,Buy
71.54,2.3,3,2,6,6,PSXP,Phillips 66 Partners LP,20.08,Buy
71.53,2.0,3,2,6,4,GRUB,GrubHub Inc.,-0.84,Buy
71.51,2.1,3,2,2.2,4,TTWO,"Take-Two Interactive Software, Inc.",3.07,Buy
71.49,2.0,3,2,6,8,CUDA,"Barracuda Networks, Inc.",25.59,Buy
71.47,2.1,2,2,6,1,ANTM,"Anthem, Inc.",6.33,Hold
71.44,2.0,2,2,6,9,ENV,"Envestnet, Inc",6.97,Buy
71.44,1.8,3,1,6,11,TDOC,"Teladoc, Inc.",15.32,Buy
71.43,2.4,3,2,6,3,BFAM,Bright Horizons Family Solutions Inc.,1.9,Buy
71.42,2.0,1,3,2.0,3,MLHR,"Herman Miller, Inc.",13.26,Hold
71.42,2.0,4,2,1.5,7,NUAN,"Nuance Communications, Inc.",27.46,Buy
71.4,6,3,2,1.4000000000000004,8,MTCH,"Match Group, Inc.",10.06,Buy
71.39,2.1,3,2,6,6,HTGC,"Hercules Capital, Inc.",14.18,Buy
71.36,2.1,3,2,6,5,VNTV,"Vantiv, Inc.",7.33,Buy
71.35,2.3,3,2,6,5,RS,Reliance Steel & Aluminum Co.,12.28,Buy
71.3,1.7,4,2,6,5,AZN,Astrazeneca PLC,21.98,Buy
71.29,2.0,1,2,6,12,ENIC,Enel Chile S.A.,1.08,Buy
71.27,1.9,3,2,2.6,5,SIVB,SVB Financial Group,13.07,Buy
71.25,2.3,3,2,6,5,RXN,Rexnord Corporation,11.64,Buy
71.24,2.6,3,2,6,4,PFE,"Pfizer, Inc.",12.44,Buy
71.22,2.0,4,2,2.0,5,UBSH,Union Bankshares Corporation,25.2,Buy
71.2,2.1,3,2,1.5,7,PCTY,Paylocity Holding Corporation,3.43,Buy
71.17,2.3,3,2,1.7000000000000002,5,CTSH,Cognizant Technology Solutions Corporation,-0.17,Buy
71.17,2.3,1,2,6,4,TSE,Trinseo S.A.,4.5,Hold
71.15,2.2,2,2,2.7,5,VIAV,Viavi Solutions Inc.,-2.78,Buy
71.14,2.1,3,2,1.5999999999999996,7,CIGI,Colliers International Group Inc. ,5.5,Buy
71.11,2.1,3,2,6,5,VEEV,Veeva Systems Inc.,5.82,Buy
71.1,2.2,3,2,6,5,IP,International Paper Company,8.24,Buy
71.09,2.0,3,2,6,9,ATKR,Atkore International Group Inc.,29.87,Buy
71.08,2.0,2,2,6,9,FDC,First Data Corporation,4.82,Buy
71.07,2.7,3,2,6,3,EIG,Employers Holdings Inc,7.23,Buy
71.07,2.1,3,2,2.0,10,NBL,Noble Energy Inc.,34.99,Buy
71.05,1.9,3,2,6,8,HPP,"Hudson Pacific Properties, Inc.",20.48,Buy
71.04,2.2,3,2,6,4,VAC,Marriot Vacations Worldwide Corporation,1.24,Buy
71.03,2.4,3,2,6,5,COF,Capital One Financial Corporation,12.86,Buy
71.01,2.3,3,2,6,5,TXT,Textron Inc.,10.22,Buy
71.0,2.0,4,2,1.9000000000000004,3,HOLX,"Hologic, Inc.",7.8,Buy
70.99,2.2,3,2,6,5,STAY,"Extended Stay America, Inc.",7.61,Buy
70.97,2.3,3,2,6,11,EGO,Eldorado Gold Corporation,68.75,Buy
70.95,2.2,3,2,2.0,12,ICPT,"Intercept Pharmaceuticals, Inc.",50.77,Buy
70.95,1.8,4,2,6,5,AER,Aercap Holdings N.V.,22.37,Buy
70.94,2.5,2,2,6,9,GGB,Gerdau S.A.,16.47,Buy
70.93,2.4,3,2,6,5,MGA,"Magna International, Inc.",12.27,Buy
70.93,1.8,3,1,6,11,QTWO,"Q2 Holdings, Inc.",12.24,Buy
70.92,1.8,5,1,1.5,9,SHPG,Shire plc,32.28,Buy
70.9,2.0,3,2,6,6,AYI,Acuity Brands Inc,8.71,Buy
70.9,2.0,2,2,6,10,MCRN,Milacron Holdings Corp.,10.41,Buy
70.89,1.0,5,2,6,5,SNP,China Petroleum & Chemical Corporation,27.01,Buy
70.89,2.1,3,2,6,5,MAA,"Mid-America Apartment Communities, Inc.",4.49,Buy
70.87,2.4,1,2,6,4,MAN,ManpowerGroup,5.21,Hold
70.87,2.5,3,2,6,5,TEN,Tenneco Inc.,14.36,Buy
70.85,2.3,3,2,1.0,9,CAR,"Avis Budget Group, Inc.",6.77,Buy
70.84,2.2,3,2,6,8,GLPG,Galapagos NV,26.69,Buy
70.84,2.4,3,2,6,3,G,Genpact Limited,-1.64,Buy
70.84,2.2,3,2,6,6,WWE,"World Wrestling Entertainment, Inc.",13.38,Buy
70.79,2.2,4,2,1.0,8,MIK,"The Michaels Companies, Inc.",22.19,Buy
70.79,2.2,3,2,6,4,ECL,Ecolab Inc.,-0.28,Buy
70.78,2.0,4,2,6,3,WST,"West Pharmaceutical Services, Inc.",13.0,Buy
70.75,2.7,3,3,2.0,5,HA,"Hawaiian Holdings, Inc.",39.39,Buy
70.72,1.9,3,2,1.0,12,SGRY,"Surgery Partners, Inc.",15.84,Buy
70.7,2.1,3,2,6,6,ALLY,Ally Financial Inc.,10.04,Buy
70.7,2.2,3,2,6,9,AR,Antero Resources Corporation,32.55,Buy
70.69,2.4,2,2,1.7000000000000002,2,TXN,Texas Instruments Incorporated,4.0,Hold
70.67,2.7,3,2,1.0,11,TBPH,"Theravance Biopharma, Inc.",28.87,Buy
70.65,1.6,3,1,6,11,RNG,"Ringcentral, Inc.",5.56,Buy
70.64,2.1,2,2,2.0,11,XLRN,Acceleron Pharma Inc.,13.67,Buy
70.62,2.5,3,2,2.4,5,MRVL,Marvell Technology Group Ltd.,18.49,Buy
70.62,2.1,3,2,2.0,5,TRMB,Trimble Inc.,-1.5,Buy
70.61,2.2,4,2,6,1,MMC,"Marsh & McLennan Companies, Inc.",3.66,Buy
70.6,2.1,3,2,6,8,KMI,"Kinder Morgan, Inc.",22.79,Buy
70.59,2.2,3,2,6,6,SEP,"Spectra Energy Partners, LP",11.85,Buy
70.58,2.4,4,1,6,5,FOE,Ferro Corporation,10.12,Buy
70.57,2.3,1,2,1.0,8,GIII,"G-III Apparel Group, LTD.",-1.81,Hold
70.57,2.0,2,2,6,7,BNS,Bank of Nova Scotia (The),-11.59,Buy
70.56,2.3,3,2,3.0,2,SYKE,"Sykes Enterprises, Incorporated",8.06,Buy
70.56,2.2,4,2,6,8,AMC,"AMC Entertainment Holdings, Inc.",68.67,Buy
70.55,2.5,1,2,1.0,9,ABY,Atlantica Yield plc,9.68,Hold
70.54,2.0,4,2,1.5,7,SBNY,Signature Bank,21.27,Buy
70.46,2.0,3,2,6,4,ERIE,Erie Indemnity Company,-7.23,Buy
70.41,2.1,3,2,2.5,5,XRAY,DENTSPLY SIRONA Inc.,9.54,Buy
70.39,1.8,3,2,6,5,INGN,"Inogen, Inc",-5.97,Buy
70.39,2.2,3,2,6,7,OLN,Olin Corporation,17.34,Buy
70.37,1.9,3,2,6,8,CXO,Concho Resources Inc.,16.38,Buy
70.37,2.0,4,1,6,8,LADR,Ladder Capital Corp,18.87,Buy
70.34,1.7,5,1,6,8,RSPP,"RSP Permian, Inc.",36.21,Buy
70.33,2.0,3,2,6,6,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,5.34,Buy
70.32,2.1,3,2,2.4,6,FTNT,"Fortinet, Inc.",13.04,Buy
70.32,2.3,2,2,1.9000000000000004,2,ZION,Zions Bancorporation,3.91,Hold
70.3,2.2,2,2,3.0,6,KLXI,KLX Inc.,5.44,Buy
70.28,1.7,3,2,6,8,KEYS,Keysight Technologies Inc.,10.82,Buy
70.27,1.9,4,2,6,4,BSX,Boston Scientific Corporation,14.14,Buy
70.26,2.0,3,2,3.0,4,CSGS,"CSG Systems International, Inc.",11.82,Buy
70.22,2.0,3,2,3.0,5,IRDM,Iridium Communications Inc,18.18,Buy
70.22,2.5,3,2,6,8,ERJ,Embraer-Empresa Brasileira de Aeronautica,30.46,Buy
70.19,2.3,3,2,6,7,UNVR,Univar Inc.,18.62,Buy
70.17,1.8,3,1,6,11,ZEN,"Zendesk, Inc.",7.7,Buy
70.16,2.4,3,2,6,5,BMY,Bristol-Myers Squibb Company,7.63,Buy
70.15,1.9,3,2,6,8,SYF,Synchrony Financial,15.09,Buy
70.14,2.3,3,2,6,6,BLD,TopBuild Corp.,11.7,Buy
70.13,2.5,3,2,6,9,SEAS,"SeaWorld Entertainment, Inc.",36.61,Buy
70.11,2.2,4,2,2.0,5,CENT,Central Garden & Pet Company,22.46,Buy
70.1,2.0,3,2,6,7,ESRT,"Empire State Realty Trust, Inc.",10.58,Buy
70.1,1.8,4,2,6,3,FIS,"Fidelity National Information Services, Inc.",3.91,Buy
70.09,1.8,3,2,6,7,CORE,"Core-Mark Holding Company, Inc.",5.57,Buy
70.07,2.1,3,2,6,8,SLB,Schlumberger N.V.,19.6,Buy
70.05,2.0,3,2,6,11,DYN,Dynegy Inc.,36.99,Buy
70.04,1.8,3,2,2.0,8,EQIX,"Equinix, Inc.",6.93,Buy
70.03,2.3,3,2,1.0,9,YNDX,Yandex N.V.,1.01,Buy
70.03,1.9,4,2,6,3,BKH,Black Hills Corporation,6.01,Buy
70.01,1.8,3,1,6,8,CHGG,"Chegg, Inc.",-13.28,Buy
70.01,2.1,3,2,6,7,RLGY,Realogy Holdings Corp.,12.55,Buy
70.0,1.8,4,2,1.0,8,CDK,"CDK Global, Inc.",6.67,Buy
70.0,2.3,3,2,3.0,4,FIBK,"First Interstate BancSystem, Inc.",17.49,Buy
69.98,2.6,2,2,6,8,VER,VEREIT Inc.,6.57,Buy
69.95,2.2,2,2,2.0,4,FMBI,"First Midwest Bancorp, Inc.",14.64,Hold
69.92,6,1,2,1.7000000000000002,8,NWS,News Corporation,8.66,Hold
69.86,2.4,3,2,6,8,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",25.83,Buy
69.85,1.8,3,1,3.0,8,CVLT,"Commvault Systems, Inc.",5.61,Buy
69.85,2.1,3,2,6,8,VOYA,"Voya Financial, Inc.",18.25,Buy
69.8,2.4,3,2,3.0,4,HOMB,"Home BancShares, Inc.",18.58,Buy
69.79,2.1,4,2,2.0,6,JACK,Jack In The Box Inc.,24.34,Buy
69.78,2.3,3,2,3.0,4,MATW,Matthews International Corporation,15.97,Buy
69.78,2.2,3,2,3.0,3,WLTW,Willis Towers Watson Public Limited Company,6.77,Buy
69.68,2.3,4,2,6,8,IMAX,Imax Corporation,47.27,Buy
69.67,2.3,3,2,6,6,MET,"MetLife, Inc.",8.83,Buy
69.65,2.1,4,2,1.0,7,PRAA,"PRA Group, Inc.",5.06,Buy
69.6,1.9,5,1,1.0999999999999996,7,AMZN,"Amazon.com, Inc.",2.19,Buy
69.6,2.1,4,2,1.7000000000000002,8,MYL,Mylan N.V.,28.85,Buy
69.58,1.9,4,2,6,5,HBI,Hanesbrands Inc.,16.63,Buy
69.58,2.5,3,2,6,9,SEMG,Semgroup Corporation,33.33,Buy
69.57,2.3,3,2,1.0,11,HALO,"Halozyme Therapeutics, Inc.",11.19,Buy
69.55,2.3,3,2,6,5,MS,Morgan Stanley,1.48,Buy
69.54,2.3,3,2,1.7000000000000002,7,CCOI,"Cogent Communications Holdings, Inc.",1.81,Buy
69.53,2.3,3,2,6,6,VIV,Telefonica Brasil S.A.,8.04,Buy
69.52,2.3,3,2,6,5,BG,Bunge Limited,1.3,Buy
69.52,2.1,3,2,6,7,STWD,"STARWOOD PROPERTY TRUST, INC.",9.59,Buy
69.51,2.5,2,2,6,1,TWX,Time Warner Inc.,4.58,Hold
69.5,2.0,3,2,6,8,CLNS,"Colony NorthStar, Inc.",13.64,Buy
69.46,1.9,3,6,2.2,10,BMRN,BioMarin Pharmaceutical Inc.,29.25,Buy
69.46,2.3,2,2,6,2,FBHS,"Fortune Brands Home & Security, Inc.",5.93,Hold
69.44,1.6,3,2,3.0,6,EFII,"Electronics for Imaging, Inc.",9.39,Buy
69.44,2.1,3,2,6,8,OUT,OUTFRONT Media Inc.,15.78,Buy
69.44,2.1,3,2,6,8,SU,Suncor Energy  Inc.,15.83,Buy
69.44,2.2,3,2,6,5,TRNO,Terreno Realty Corporation,-1.68,Buy
69.42,2.2,3,2,6,9,SHLX,"Shell Midstream Partners, L.P.",24.83,Buy
69.4,2.3,2,2,1.7000000000000002,5,HOPE,"Hope Bancorp, Inc.",12.49,Hold
69.4,2.8,3,2,6,5,TOT,Total S.A.,13.08,Buy
69.37,2.6,3,2,6,9,GG,Goldcorp Inc.,34.57,Buy
69.34,2.2,3,2,6,6,VLO,Valero Energy Corporation,4.38,Buy
69.32,2.1,2,2,2.0,5,FAST,Fastenal Company,14.44,Hold
69.3,1.6,4,1,6,8,GLOG,GasLog LP.,2.49,Buy
69.29,2.5,2,2,6,8,HLI,"Houlihan Lokey, Inc.",-0.08,Buy
69.28,2.3,4,2,1.9000000000000004,7,SSRI,Silver Standard Resources Inc.,29.94,Buy
69.27,1.9,3,2,6,8,OA,"Orbital ATK, Inc.",9.81,Buy
69.26,2.0,3,2,6,8,ARCO,Arcos Dorados Holdings Inc.,12.22,Buy
69.25,2.2,3,2,2.0,8,IMPV,"Imperva, Inc.",11.45,Buy
69.2,2.4,3,2,2.0,7,WEB,"Web.com Group, Inc.",9.41,Buy
69.19,2.2,4,2,6,8,XEC,Cimarex Energy Co,41.8,Buy
69.16,1.8,4,2,6,5,AL,Air Lease Corporation,11.64,Buy
69.15,2.4,3,2,6,5,ELLI,"Ellie Mae, Inc.",1.56,Buy
69.14,2.5,3,2,6,6,BP,BP p.l.c.,10.69,Buy
69.13,2.3,1,2,1.0,11,HMHC,Houghton Mifflin Harcourt Company,8.11,Hold
69.13,2.7,3,2,1.5,8,KHC,The Kraft Heinz Company,10.6,Buy
69.11,2.3,3,2,6,7,CX,Cemex S.A.B. de C.V.,12.13,Buy
69.08,2.3,3,2,6,5,VC,Visteon Corporation,-1.36,Buy
69.07,2.2,4,2,2.0,7,AMBA,"Ambarella, Inc.",28.46,Buy
69.07,2.0,4,2,1.5,8,VECO,Veeco Instruments Inc.,17.65,Buy
69.06,2.1,3,2,6,8,MTDR,Matador Resources Company,13.5,Buy
69.04,2.8,1,3,1.0,3,EXPO,"Exponent, Inc.",-8.4,Hold
69.04,2.1,3,2,6,9,ECA,Encana Corporation,20.1,Buy
69.01,2.5,1,2,6,5,DLR,"Digital Realty Trust, Inc.",3.21,Hold
69.0,2.4,3,2,1.5,8,ZNGA,Zynga Inc.,2.14,Buy
69.0,2.3,3,2,6,5,FBC,"Flagstar Bancorp, Inc.",-1.84,Buy
68.98,2.0,3,2,3.0,7,ATNI,"ATN International, Inc.",22.83,Buy
68.98,2.0,3,2,6,8,CUB,Cubic Corporation,10.53,Buy
68.96,2.0,3,2,6,9,HSC,Harsco Corporation,17.09,Buy
68.92,2.4,3,2,6,7,ACC,American Campus Communities Inc,13.52,Buy
68.92,1.9,4,2,6,6,HCA,"HCA Healthcare, Inc.",19.36,Buy
68.91,1.8,3,2,3.0,5,POWI,"Power Integrations, Inc.",4.07,Buy
68.91,2.3,3,2,6,6,ARE,"Alexandria Real Estate Equities, Inc.",4.27,Buy
68.91,2.5,4,2,6,3,CNK,Cinemark Holdings Inc,14.27,Buy
68.9,2.0,3,2,6,7,WMB,"Williams Companies, Inc. (The)",3.38,Buy
68.89,2.5,2,2,2.0,3,PCAR,PACCAR Inc.,8.08,Hold
68.89,1.9,3,2,6,8,QTS,"QTS Realty Trust, Inc.",7.51,Buy
68.87,2.1,5,2,1.0,10,PCRX,"Pacira Pharmaceuticals, Inc.",44.62,Buy
68.86,2.5,3,2,6,5,QSR,Restaurant Brands International Inc.,2.34,Buy
68.85,2.6,1,2,3.0,2,CATY,Cathay General Bancorp,3.59,Hold
68.85,2.4,4,2,1.0,8,LBTYA,Liberty Global plc,13.6,Buy
68.83,1.7,4,2,6,7,SIX,Six Flags Entertainment Corporation New,20.51,Buy
68.82,3.3,1,2,6,8,ELP,Companhia Paranaense de Energia (COPEL),42.06,Hold
68.79,2.0,3,2,6,9,NGVT,Ingevity Corporation,16.1,Buy
68.76,2.4,2,2,6,3,SFNC,Simmons First National Corporation,10.91,Hold
68.75,2.1,4,2,6,10,OAS,Oasis Petroleum Inc.,73.48,Buy
68.75,2.3,2,2,6,2,WSO,"Watsco, Inc.",1.64,Hold
68.74,2.1,3,2,2.5,6,OLED,Universal Display Corporation,4.5,Buy
68.73,2.3,4,2,6,9,AGI,Alamos Gold Inc.,48.22,Buy
68.72,2.1,3,2,6,8,USFD,US Foods Holding Corp.,11.5,Buy
68.7,2.3,1,2,6,5,RAVN,"Raven Industries, Inc.",-3.65,Hold
68.69,1.9,4,2,1.4000000000000004,9,WMGI,Wright Medical Group N.V.,16.65,Buy
68.66,1.8,4,2,6,6,HTA,"Healthcare Trust of America, Inc.",15.28,Buy
68.63,1.7,2,2,6,5,SNY,Sanofi,5.96,Hold
68.62,2.2,3,2,6,10,KBR,"KBR, Inc.",26.75,Buy
68.61,2.2,2,2,6,3,ITW,Illinois Tool Works Inc.,4.99,Hold
68.6,3.0,3,2,1.0,9,VIRT,"Virtu Financial, Inc.",8.56,Buy
68.59,1.7,5,1,6,5,CODI,Compass Diversified Holdings,5.71,Buy
68.59,1.6,4,2,6,7,SUM,"Summit Materials, Inc.",16.57,Buy
68.57,2.2,4,2,2.5,5,MEOH,Methanex Corporation,24.17,Buy
68.56,1.8,3,1,6,11,NOW,"ServiceNow, Inc.",-2.0,Buy
68.54,2.2,3,2,2.8,3,ISRG,"Intuitive Surgical, Inc.",-6.87,Buy
68.51,1.8,4,1,6,9,SFR,Colony Starwood Homes,9.41,Buy
68.51,1.9,4,1,6,8,THS,"Treehouse Foods, Inc.",5.24,Buy
68.48,2.3,2,2,6,2,LNT,Alliant Energy Corporation,0.02,Hold
68.41,2.3,3,2,6,8,SLG,SL Green Realty Corporation,14.62,Buy
68.4,2.3,2,2,6,2,NOC,Northrop Grumman Corporation,-0.43,Hold
68.38,2.6,1,2,2.6,5,AAL,"American Airlines Group, Inc.",10.31,Hold
68.36,2.1,4,2,6,6,MWA,MUELLER WATER PRODUCTS,21.0,Buy
68.35,1.7,5,1,1.0,11,AFSI,"AmTrust Financial Services, Inc.",12.61,Buy
68.33,1.9,4,2,2.3,11,CRZO,"Carrizo Oil & Gas, Inc.",115.49,Buy
68.33,2.3,3,2,2.0,8,SHEN,Shenandoah Telecommunications Co,39.12,Outperform
68.3,2.0,4,2,6,10,CLR,"Continental Resources, Inc.",44.8,Buy
68.29,2.3,3,2,6,6,MUSA,Murphy USA Inc.,0.59,Buy
68.28,2.3,3,2,2.5,7,SPSC,"SPS Commerce, Inc.",12.93,Buy
68.28,2.1,3,2,6,8,CPN,Calpine Corporation,8.85,Buy
68.27,2.4,3,2,1.7999999999999998,8,ZG,"Zillow Group, Inc.",4.58,Buy
68.26,2.2,4,2,6,5,POL,PolyOne Corporation,16.22,Buy
68.24,2.5,3,2,6,6,PM,Philip Morris International Inc,5.25,Buy
68.21,2.2,2,2,6,5,VMW,"Vmware, Inc.",15.91,Hold
68.2,2.0,4,2,6,5,BCC,"Boise Cascade, L.L.C.",10.84,Buy
68.19,2.3,2,2,2.0,11,JUNO,"Juno Therapeutics, Inc.",1.53,Buy
68.19,2.3,4,2,6,6,WAB,Westinghouse Air Brake Technologies Corporation,24.97,Buy
68.17,2.2,4,2,2.0,9,PDCE,"PDC Energy, Inc.",35.5,Buy
68.17,2.6,2,2,6,3,BMA,Macro Bank Inc.,12.35,Hold
68.17,2.3,3,2,6,8,SMI,Semiconductor  Manufacturing International Corporation,13.17,Buy
68.16,2.6,1,2,2.5,6,MLNX,"Mellanox Technologies, Ltd.",12.94,Hold
68.16,1.8,3,2,3.0,7,RGEN,Repligen Corporation,12.12,Buy
68.13,1.9,3,2,6,8,MSG,MSG Networks Inc.,2.95,Buy
68.11,2.3,2,2,2.2,3,HAS,"Hasbro, Inc.",2.61,Hold
68.09,2.3,2,2,6,3,AWK,American Water Works,4.35,Hold
68.08,2.1,3,2,6,6,REXR,"Rexford Industrial Realty, Inc.",-5.69,Buy
68.07,1.9,3,2,6,8,MSG,MSG Networks Inc.,2.6,Buy
68.06,2.1,4,2,1.0,8,ECPG,Encore Capital Group Inc,0.61,Buy
68.06,2.0,4,2,6,11,APC,Anadarko Petroleum Corporation,53.38,Buy
68.03,2.1,3,2,6,9,ZAYO,"Zayo Group Holdings, Inc.",14.02,Buy
67.99,1.9,3,2,6,9,BITA,Bitauto Holdings Limited,8.76,Buy
67.99,2.4,4,2,6,4,DIS,Walt Disney Company (The),12.96,Buy
67.95,2.6,1,2,6,5,JBL,Jabil Inc.,-0.61,Hold
67.92,2.5,3,2,6,5,OSB,Norbord Inc.,-3.33,Buy
67.91,2.2,2,2,6,3,ES,Eversource Energy,0.79,Hold
67.89,2.5,2,3,6,8,SMLP,"Summit Midstream Partners, LP",16.53,Buy
67.86,2.2,4,2,6,5,CVX,Chevron Corporation,13.84,Buy
67.86,2.4,3,2,6,8,ENB,Enbridge Inc,13.85,Buy
67.86,2.5,2,2,6,5,HTH,Hilltop Holdings Inc.,21.33,Hold
67.85,2.2,2,2,2.3,3,HSIC,"Henry Schein, Inc.",0.81,Hold
67.83,2.3,3,2,1.0,2,PLUS,ePlus inc.,-10.99,Hold
67.83,2.3,2,2,6,6,CTB,Cooper Tire & Rubber Company,22.84,Hold
67.8,2.2,3,2,6,8,AMH,American Homes 4 Rent,8.46,Buy
67.8,2.0,3,2,6,8,AGR,"Avangrid, Inc.",3.46,Buy
67.8,2.2,2,2,6,3,XYL,Xylem Inc.,0.12,Hold
67.78,2.1,4,2,6,6,GRA,W.R. Grace & Co.,17.51,Buy
67.77,2.6,2,2,6,3,CW,Curtiss-Wright Corporation,9.97,Hold
67.75,2.3,4,2,6,3,MO,Altria Group,2.36,Buy
67.75,2.4,4,2,6,3,AJG,Arthur J. Gallagher & Co.,4.83,Buy
67.73,2.0,3,2,6,4,SMP,"Standard Motor Products, Inc.",8.66,Outperform
67.72,2.3,3,2,3.0,5,UCBI,"United Community Banks, Inc.",8.24,Buy
67.69,2.2,4,2,6,6,VLP,Valero Energy Partners LP,19.47,Buy
67.67,2.1,3,2,6,8,AGN,Allergan plc.,5.16,Buy
67.66,2.3,4,2,6,4,PPG,"PPG Industries, Inc.",8.43,Buy
67.65,1.0,1,3,6,7,CPL,CPFL Energia S.A.,-4.1,Hold
67.65,1.7,4,2,6,8,GMS,GMS Inc.,20.08,Buy
67.64,2.1,4,2,6,11,NBR,Nabors Industries Ltd.,58.06,Buy
67.63,2.2,3,2,6,8,RES,"RPC, Inc.",7.43,Buy
67.58,2.2,3,2,6,10,EQT,EQT Corporation,20.46,Buy
67.53,2.5,2,2,6,5,WGP,"Western Gas Equity Partners, LP",19.37,Hold
67.5,2.3,2,2,6,5,GBX,"Greenbrier Companies, Inc. (The)",14.16,Hold
67.49,2.4,2,2,6,3,APH,Amphenol Corporation,3.27,Hold
67.46,2.3,5,2,1.0,7,PSMT,"PriceSmart, Inc.",19.69,Buy
67.43,2.3,2,2,6,3,DTE,DTE Energy Company,0.4,Hold
67.4,2.2,4,2,1.7000000000000002,10,PTEN,"Patterson-UTI Energy, Inc.",29.33,Buy
67.39,2.0,1,2,2.0,8,AABA,Altaba Inc.,-6.6,Hold
67.39,2.0,4,2,6,5,HUN,Huntsman Corporation,6.03,Buy
67.37,2.2,3,2,6,3,NSP,"Insperity, Inc.",22.56,Hold
67.36,2.0,3,2,6,10,WBT,"Welbilt, Inc.",14.13,Buy
67.3,2.7,1,3,6,2,CNI,Canadian National Railway Company,2.95,Hold
67.24,2.1,3,2,6,8,COT,Cott Corporation,2.63,Buy
67.21,2.3,3,2,1.0,5,MASI,Masimo Corporation,4.65,Hold
