WOC Score,Ticker,Company Name,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
49.45,LEXEB,"Liberty Expedia Holdings, Inc.",6,1,1,6,17,LEXEB,"Liberty Expedia Holdings, Inc.",-3.85,Buy
49.43,NRG,"NRG Energy, Inc.",6,2,2,6,9,NRG,"NRG Energy, Inc.",-0.68,Buy
49.41,AZZ,AZZ Inc.,3,4,3,6,7,AZZ,AZZ Inc.,11.44,Hold
49.41,FMX,Fomento Economico Mexicano S.A.B. de C.V.,2.2,3,2,6,17,FMX,Fomento Economico Mexicano S.A.B. de C.V.,0.84,Buy
49.4,TAHO,"Tahoe Resources, Inc.",2.3,3,2,6,8,TAHO,"Tahoe Resources, Inc.",66.79,
49.37,CENX,Century Aluminum Company,3,3,3,3,8,CENX,Century Aluminum Company,-7.74,Hold
49.34,SCSS,Select Comfort Corporation,2.8,3,3,4,5,SCSS,Select Comfort Corporation,-7.93,Hold
49.25,GOLF,Acushnet Holdings Corp.,2,4,2,6,17,GOLF,Acushnet Holdings Corp.,19.75,Buy
49.24,GPC,Genuine Parts Company,2.9,4,3,6,6,GPC,Genuine Parts Company,1.27,Hold
49.24,KR,Kroger Company (The),2.6,5,2,6,8,KR,Kroger Company (The),7.08,Hold
49.17,DO,"Diamond Offshore Drilling, Inc.",3.2,3,3,6,11,DO,"Diamond Offshore Drilling, Inc.",16.67,Hold
49.16,CMCM,Cheetah Mobile Inc.,3.2,3,3,6,9,CMCM,Cheetah Mobile Inc.,3.32,Hold
49.16,HEP,"Holly Energy Partners, L.P.",3,4,3,6,6,HEP,"Holly Energy Partners, L.P.",3.27,Hold
49.16,WPG,Washington Prime Group Inc.,3,3,3,6,8,WPG,Washington Prime Group Inc.,-8.39,Hold
49.14,DB,Deutsche Bank AG,4,2,3,6,10,DB,Deutsche Bank AG,4.84,Hold
49.12,ADM,Archer-Daniels-Midland Company,2.9,4,3,6,6,ADM,Archer-Daniels-Midland Company,0.53,Hold
49.1,ERIC,Ericsson,2.6,4,3,2.6,8,ERIC,Ericsson,-4.63,Hold
49.09,GIS,"General Mills, Inc.",3.2,4,3,6,5,GIS,"General Mills, Inc.",1.21,Hold
49.08,MBLY,Mobileye N.V.,3.1,3,3,6,9,MBLY,Mobileye N.V.,0.33,Hold
49.01,USG,USG Corporation,2.9,5,3,6,5,USG,USG Corporation,18.21,Hold
48.99,MAC,Macerich Company (The),2.8,4,3,6,8,MAC,Macerich Company (The),10.63,Hold
48.98,VSM,"Versum Materials, Inc.",2.3,3,2,6,17,VSM,"Versum Materials, Inc.",0.37,Buy
48.86,AWR,American States Water Company,3.2,4,3,6,3,AWR,American States Water Company,-13.5,Hold
48.86,HE,"Hawaiian Electric Industries, Inc.",3.2,3,4,6,4,HE,"Hawaiian Electric Industries, Inc.",-6.84,Hold
48.85,TROX,Tronox Limited,3,1,6,6,9,TROX,Tronox Limited,-4.74,Buy
48.77,NWN,Northwest Natural Gas Company,3.1,3,4,6,3,NWN,Northwest Natural Gas Company,-16.53,Hold
48.73,STFC,State Auto Financial Corporation,3,4,3,3,7,STFC,State Auto Financial Corporation,6.13,Hold
48.69,SNDR,"Schneider National, Inc.",1.8,4,2,6,17,SNDR,"Schneider National, Inc.",10.85,Buy
48.67,CYS,"CYS Investments, Inc.",3.6,1,4,6,10,CYS,"CYS Investments, Inc.",-7.96,Hold
48.61,FCX,"Freeport-McMoran, Inc.",2.9,3,3,6,9,FCX,"Freeport-McMoran, Inc.",-7.53,Hold
48.55,OII,"Oceaneering International, Inc.",3,3,3,6,10,OII,"Oceaneering International, Inc.",1.33,Hold
48.54,CALM,"Cal-Maine Foods, Inc.",3.4,1,3,5,8,CALM,"Cal-Maine Foods, Inc.",-3.52,Hold
48.53,MOH,Molina Healthcare Inc,3,4,3,6,5,MOH,Molina Healthcare Inc,-7.14,Hold
48.53,UE,Urban Edge Properties,3,3,3,6,11,UE,Urban Edge Properties,7.87,Hold
48.51,BL,"BlackLine, Inc.",2.1,3,2,6,17,BL,"BlackLine, Inc.",-7.93,Buy
48.49,SOHU,Sohu.com Inc.,2.8,3,3,3,10,SOHU,Sohu.com Inc.,-5.6,Hold
48.34,AN,"AutoNation, Inc.",2.8,4,3,6,8,AN,"AutoNation, Inc.",6.68,Hold
48.33,RATE,"Bankrate, Inc.",3,3,3,6,8,RATE,"Bankrate, Inc.",-13.36,Hold
48.18,MLM,"Martin Marietta Materials, Inc.",6,4,2,6,5,MLM,"Martin Marietta Materials, Inc.",13.91,Buy
48.08,CREE,"Cree, Inc.",3,3,3,3,10,CREE,"Cree, Inc.",-3.45,Hold
48.08,LC,LendingClub Corporation,2.7,4,3,6,12,LC,LendingClub Corporation,29.31,Hold
48.08,TPX,"Tempur Sealy International, Inc.",2.8,3,3,6,8,TPX,"Tempur Sealy International, Inc.",-19.86,Hold
48.03,ODP,"Office Depot, Inc.",2.9,3,3,3.5,8,ODP,"Office Depot, Inc.",-7.12,Hold
48.01,ESLT,Elbit Systems Ltd.,3,1,4,6,4,ESLT,Elbit Systems Ltd.,-16.92,Sell
47.92,CYOU,Changyou.com Limited,3.1,3,3,3,7,CYOU,Changyou.com Limited,-22.06,Hold
47.89,CAFD,8point3 Energy Partners LP,2.6,3,3,3.4,11,CAFD,8point3 Energy Partners LP,1.9,Hold
47.87,CWT,California Water  Service Group Holding,3.4,3,4,6,3,CWT,California Water  Service Group Holding,-14.43,Hold
47.79,APPF,"AppFolio, Inc.",2.5,3,3,6,10,APPF,"AppFolio, Inc.",-15.73,Hold
47.79,OFC,Corporate Office Properties Trust,2.7,4,3,6,8,OFC,Corporate Office Properties Trust,0.92,Hold
47.7,WTW,Weight Watchers International Inc,2.7,3,3,6,8,WTW,Weight Watchers International Inc,-24.65,Hold
47.69,DNB,Dun & Bradstreet Corporation (The),2.8,4,3,6,8,DNB,Dun & Bradstreet Corporation (The),2.81,Hold
47.69,ITCB,Ita? CorpBanca,2.3,1,6,6,17,ITCB,Ita? CorpBanca,16.3,Buy
47.64,EURN,Euronav NV,6,3,2,6,9,EURN,Euronav NV,11.8,Buy
47.55,SF,Stifel Financial Corporation,3,4,3,6,7,SF,Stifel Financial Corporation,0.3,Hold
47.54,TAC,TransAlta Corporation,3,3,3,6,10,TAC,TransAlta Corporation,-4.75,Hold
47.49,CF,"CF Industries Holdings, Inc.",2.6,5,2,6,8,CF,"CF Industries Holdings, Inc.",-3.41,Hold
47.44,AUO,AU Optronics Corp,3.5,4,3,6,7,AUO,AU Optronics Corp,12.16,Hold
47.44,CHSP,Chesapeake Lodging Trust,2.7,4,3,6,7,CHSP,Chesapeake Lodging Trust,-7.85,Hold
47.42,CCO,"Clear Channel Outdoor Holdings, Inc.",3,1,4,6,11,CCO,"Clear Channel Outdoor Holdings, Inc.",-23.81,Hold
47.4,OXY,Occidental Petroleum Corporation,2.7,4,3,6,9,OXY,Occidental Petroleum Corporation,5.21,Hold
47.39,HNP,"Huaneng Power International, Inc.",3.5,3,3,6,10,HNP,"Huaneng Power International, Inc.",6.84,Hold
47.37,FMI,"Foundation Medicine, Inc.",2.7,3,3,3,11,FMI,"Foundation Medicine, Inc.",-9.22,Hold
47.37,ALX,"Alexander&#39;s, Inc.",3,1,6,6,4,ALX,"Alexander&#39;s, Inc.",1.6,Hold
47.37,SAM,"Boston Beer Company, Inc. (The)",3.4,2,4,6,8,SAM,"Boston Beer Company, Inc. (The)",-9.12,Hold
47.37,XEL,Xcel Energy Inc.,5,3,3,6,3,XEL,Xcel Energy Inc.,-2.46,Hold
47.36,RACE,Ferrari N.V.,2.3,2,6,6,8,RACE,Ferrari N.V.,-14.33,Buy
47.34,EE,El Paso Electric Company,2.6,5,3,6,5,EE,El Paso Electric Company,0.68,Hold
47.33,NGG,"National Grid Transco, PLC",2,3,3,6,17,NGG,"National Grid Transco, PLC",6.31,Buy
47.32,TGI,"Triumph Group, Inc.",2.7,5,3,6,9,TGI,"Triumph Group, Inc.",29.77,Hold
47.29,IPXL,"Impax Laboratories, Inc.",2.8,3,3,2.5,11,IPXL,"Impax Laboratories, Inc.",-19.8,Hold
47.28,VET,Vermilion Energy Inc.,2,3,1,6,10,VET,Vermilion Energy Inc.,15.94,
47.16,GNW,Genworth Financial Inc,3,4,3,6,10,GNW,Genworth Financial Inc,17.99,Hold
47.08,WETF,"WisdomTree Investments, Inc.",2.9,3,3,4,8,WETF,"WisdomTree Investments, Inc.",-1.28,Hold
47.07,CVRR,"CVR Refining, LP",3.1,5,3,6,8,CVRR,"CVR Refining, LP",31.58,Hold
47.06,POR,Portland General Electric Company,3.4,4,4,6,2,POR,Portland General Electric Company,-0.99,Hold
47.04,JELD,"JELD-WEN Holding, Inc.",2.3,2,2,6,17,JELD,"JELD-WEN Holding, Inc.",11.77,Hold
47.04,TDC,Teradata Corporation,3.4,3,3,6,8,TDC,Teradata Corporation,-11.11,Hold
47,EEX,"Emerald Expositions Events, Inc.",2.1,4,2,6,17,EEX,"Emerald Expositions Events, Inc.",6.52,Buy
46.96,NOV,"National Oilwell Varco, Inc.",2.8,4,3,6,10,NOV,"National Oilwell Varco, Inc.",11.75,Hold
46.9,EAT,"Brinker International, Inc.",2.9,5,3,6,8,EAT,"Brinker International, Inc.",25.57,Hold
46.9,FFG,"FBL Financial Group, Inc.",3.5,3,4,6,4,FFG,"FBL Financial Group, Inc.",-11.11,Hold
46.89,XOM,Exxon Mobil Corporation,3,4,3,6,8,XOM,Exxon Mobil Corporation,3.02,Hold
46.84,FND,"Floor & Decor Holdings, Inc.",2.5,2,2,6,17,FND,"Floor & Decor Holdings, Inc.",15.36,Hold
46.81,ATU,Actuant Corporation,1.8,5,3,6,8,ATU,Actuant Corporation,-2.49,Hold
46.77,MDU,"MDU Resources Group, Inc.",2.7,5,3,6,6,MDU,"MDU Resources Group, Inc.",6.46,Hold
46.72,RBS,Royal Bank Scotland plc (The),1,2,3,6,17,RBS,Royal Bank Scotland plc (The),2.02,Hold
46.7,MORN,"Morningstar, Inc.",3,1,6,3,3,MORN,"Morningstar, Inc.",-9.77,
46.7,SSL,Sasol Ltd.,1,5,2,6,17,SSL,Sasol Ltd.,1.88,Buy
46.64,UN,Unilever NV,3,1,2,6,17,UN,Unilever NV,1.5,Hold
46.63,GPI,"Group 1 Automotive, Inc.",2.8,5,3,6,6,GPI,"Group 1 Automotive, Inc.",8.11,Hold
46.61,QIWI,QIWI plc,3.2,4,3,6,8,QIWI,QIWI plc,6.32,Hold
46.61,DDD,3D Systems Corporation,3.2,3,3,6,10,DDD,3D Systems Corporation,-5.33,Hold
46.61,NYRT,"New York REIT, Inc.",2,3,6,6,10,NYRT,"New York REIT, Inc.",11.27,Buy
46.5,MANH,"Manhattan Associates, Inc.",3,5,3,3,5,MANH,"Manhattan Associates, Inc.",2.2,Hold
46.43,ACH,Aluminum Corporation of China Limited,3,1,2,6,17,ACH,Aluminum Corporation of China Limited,-80.38,Buy
46.42,CINF,Cincinnati Financial Corporation,3,4,3,4,4,CINF,Cincinnati Financial Corporation,-5.03,Hold
46.39,MCY,Mercury General Corporation,3.3,4,3,6,5,MCY,Mercury General Corporation,-12.52,Hold
46.31,VREX,Varex Imaging Corporation,3,3,3,6,17,VREX,Varex Imaging Corporation,24.15,Buy
46.26,NAV,Navistar International Corporation,2.7,3,3,6,12,NAV,Navistar International Corporation,-6.62,Hold
46.23,GRPN,"Groupon, Inc.",3.1,3,3,3.5,11,GRPN,"Groupon, Inc.",5.26,Hold
46.11,MNTA,"Momenta Pharmaceuticals, Inc.",2.9,3,3,4.2,8,MNTA,"Momenta Pharmaceuticals, Inc.",-3.03,Hold
46.09,CBL,"CBL & Associates Properties, Inc.",2.9,4,3,6,8,CBL,"CBL & Associates Properties, Inc.",-4.28,Hold
46.08,CHRW,"C.H. Robinson Worldwide, Inc.",3,5,3,3.2,5,CHRW,"C.H. Robinson Worldwide, Inc.",4.21,Hold
46.07,HAIN,"The Hain Celestial Group, Inc.",2.5,5,2,3.2,8,HAIN,"The Hain Celestial Group, Inc.",-13.33,Hold
46.04,LEN,Lennar Corporation,6,3,2,6,3,LEN,Lennar Corporation,10.62,Hold
45.9,SPWR,SunPower Corporation,2.7,3,3,2.6,11,SPWR,SunPower Corporation,-29.52,Hold
45.74,URBN,"Urban Outfitters, Inc.",2.7,5,3,2.6,9,URBN,"Urban Outfitters, Inc.",6.04,Hold
45.73,ED,Consolidated Edison Inc,3.4,4,4,6,2,ED,Consolidated Edison Inc,-8.96,Hold
45.72,HFC,HollyFrontier Corporation,3,4,3,6,9,HFC,HollyFrontier Corporation,2.65,Hold
45.67,HOG,"Harley-Davidson, Inc.",2.8,5,3,6,6,HOG,"Harley-Davidson, Inc.",2.33,Hold
45.64,AMKR,"Amkor Technology, Inc.",3.7,3,4,3,6,AMKR,"Amkor Technology, Inc.",-4.67,Hold
45.63,RBA,Ritchie Bros. Auctioneers Incorporated,2.7,5,3,6,7,RBA,Ritchie Bros. Auctioneers Incorporated,6.29,Hold
45.54,VVC,Vectren Corporation,6,2,3,6,2,VVC,Vectren Corporation,0.42,Hold
45.4,VRX,"Valeant Pharmaceuticals International, Inc.",3,3,3,6,11,VRX,"Valeant Pharmaceuticals International, Inc.",-10.93,Hold
45.27,CLDR,"Cloudera, Inc.",2.4,3,2,6,17,CLDR,"Cloudera, Inc.",26.86,Hold
45.22,CHK,Chesapeake Energy Corporation,2.9,3,3,6,13,CHK,Chesapeake Energy Corporation,-1.19,Hold
45.22,RL,Ralph Lauren Corporation,3,4,3,6,9,RL,Ralph Lauren Corporation,-0.32,Hold
45.19,EC,Ecopetrol S.A.,3.3,3,4,6,8,EC,Ecopetrol S.A.,0.32,Hold
45.08,AUY,Yamana Gold Inc.,2.8,5,3,6,10,AUY,Yamana Gold Inc.,25.48,Hold
44.97,HTLD,"Heartland Express, Inc.",3.6,3,4,3.2,7,HTLD,"Heartland Express, Inc.",-0.19,Hold
44.9,AZPN,"Aspen Technology, Inc.",2.7,4,3,3,12,AZPN,"Aspen Technology, Inc.",5.11,Hold
44.69,APU,"AmeriGas Partners, L.P.",3.2,5,3,6,5,APU,"AmeriGas Partners, L.P.",-0.22,Hold
44.65,BBBY,Bed Bath & Beyond Inc.,3.3,5,3,2.7,8,BBBY,Bed Bath & Beyond Inc.,9.22,Hold
44.63,ATH,Athene Holding Ltd.,2.2,2,6,6,17,ATH,Athene Holding Ltd.,17.39,Buy
44.55,MGEE,MGE Energy Inc.,3,5,3,3,3,MGEE,MGE Energy Inc.,-24.81,Hold
44.42,AU,AngloGold Ashanti Limited,2.5,3,2,6,17,AU,AngloGold Ashanti Limited,23.45,Hold
44.37,CADE,Cadence Bancorporation,3,2,2,6,17,CADE,Cadence Bancorporation,10.57,Hold
44.37,TREX,"Trex Company, Inc.",2.4,2,2,6,17,TREX,"Trex Company, Inc.",-4.42,Hold
44.13,CPS,Cooper-Standard Holdings Inc.,2.4,5,2,6,17,CPS,Cooper-Standard Holdings Inc.,18.91,Buy
44.07,AHL,Aspen Insurance Holdings Limited,3,5,3,6,8,AHL,Aspen Insurance Holdings Limited,11.11,Hold
44.01,SPH,"Suburban Propane Partners, L.P.",2.9,5,3,6,8,SPH,"Suburban Propane Partners, L.P.",8.25,Hold
43.77,SNN,"Smith & Nephew SNATS, Inc.",1.7,2,3,6,17,SNN,"Smith & Nephew SNATS, Inc.",-1.1,Hold
43.73,QSII,"Quality Systems, Inc.",3.2,4,3,3.7,6,QSII,"Quality Systems, Inc.",-13.09,Hold
43.58,ARR,"ARMOUR Residential REIT, Inc.",3.5,1,4,6,8,ARR,"ARMOUR Residential REIT, Inc.",-4.38,Sell
43.57,PVG,"Pretium Resources, Inc.",1.8,4,1,6,17,PVG,"Pretium Resources, Inc.",51.29,
43.55,AMX,"America Movil, S.A.B. de C.V.",2.9,5,3,6,6,AMX,"America Movil, S.A.B. de C.V.",-7.84,Hold
43.54,VVV,Valvoline Inc.,2.3,3,2,6,17,VVV,Valvoline Inc.,12.29,Hold
43.52,OMI,"Owens & Minor, Inc.",3.8,3,4,6,7,OMI,"Owens & Minor, Inc.",-3.88,Hold
43.47,MUR,Murphy Oil Corporation,3,4,3,6,10,MUR,Murphy Oil Corporation,-4.2,Hold
43.43,UL,Unilever PLC,3,2,2,6,17,UL,Unilever PLC,4.03,Hold
43.38,CMI,Cummins Inc.,6,2,3,6,4,CMI,Cummins Inc.,-1.33,Hold
43.36,TRCO,Tribune Media Company,2.8,5,3,6,8,TRCO,Tribune Media Company,1.82,Hold
43.32,CEO,CNOOC Limited,2.7,5,2,6,17,CEO,CNOOC Limited,20.74,Buy
43.21,AMFW,Amec Plc Ord,6,3,2,6,17,AMFW,Amec Plc Ord,27.47,Buy
43.18,RELX,RELX PLC,1,3,6,6,17,RELX,RELX PLC,2.26,Buy
43.13,ADNT,Adient plc,2.5,3,2,6,17,ADNT,Adient plc,14.43,Hold
43.09,ICL,Israel Chemicals Shs,3,4,3,6,10,ICL,Israel Chemicals Shs,-6.45,Hold
43.07,GGP,GGP Inc.,2.3,4,2,6,6,GGP,GGP Inc.,17.34,
43.04,CEA,China Eastern Airlines Corporation Ltd.,3,1,3,6,17,CEA,China Eastern Airlines Corporation Ltd.,1.29,Hold
43.02,MULE,"MuleSoft, Inc.",2.4,3,2,6,17,MULE,"MuleSoft, Inc.",11.16,Hold
43,ZNH,China Southern Airlines Company Limited,2,1,3,6,17,ZNH,China Southern Airlines Company Limited,-24.01,Hold
42.86,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,1,1,6,6,17,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,0,Hold
42.86,KYN,Kayne Anderson MLP Investment Company,3,1,6,6,17,KYN,Kayne Anderson MLP Investment Company,75.72,Hold
42.84,VRSN,"VeriSign, Inc.",3.3,3,4,4,6,VRSN,"VeriSign, Inc.",-9.27,Hold
42.54,KMPR,Kemper Corporation,3,5,3,6,8,KMPR,Kemper Corporation,1.91,Hold
42.45,FNFV,"Fidelity National Financial, Inc.",2.5,1,6,6,9,FNFV,"Fidelity National Financial, Inc.",-12.02,Hold
42.39,ARNC,Arconic Inc.,2.3,3,2,6,17,ARNC,Arconic Inc.,4.21,Hold
42.3,RAD,Rite Aid Corporation,3.1,5,3,6,9,RAD,Rite Aid Corporation,9.65,Hold
42.24,ATI,Allegheny Technologies Incorporated,6,4,2,6,10,ATI,Allegheny Technologies Incorporated,5.65,Buy
42.22,WTM,"White Mountains Insurance Group, Ltd.",3,3,3,6,8,WTM,"White Mountains Insurance Group, Ltd.",-58.11,Hold
42.2,PK,Park Hotels & Resorts Inc.,2.5,3,2,6,17,PK,Park Hotels & Resorts Inc.,7.89,Hold
42.09,IRBT,iRobot Corporation,3,3,4,4,5,IRBT,iRobot Corporation,-28.67,Hold
42.03,MTB,M&T Bank Corporation,6,3,3,6,2,MTB,M&T Bank Corporation,0.88,Hold
42.02,ENLC,"EnLink Midstream, LLC",3.1,5,3,6,9,ENLC,"EnLink Midstream, LLC",7.95,Hold
41.87,CNDT,Conduent Incorporated,2.6,3,2,6,17,CNDT,Conduent Incorporated,8.11,Hold
41.73,INOV,"Inovalon Holdings, Inc.",3.3,3,4,3,10,INOV,"Inovalon Holdings, Inc.",-15.38,Hold
41.67,RAI,Reynolds American Inc,2.8,1,6,6,3,RAI,Reynolds American Inc,0,
41.63,DECK,Deckers Outdoor Corporation,2.5,3,2,6,17,DECK,Deckers Outdoor Corporation,3.91,Hold
41.59,ITUB,Itau Unibanco Banco Holding SA,2.7,3,2,6,17,ITUB,Itau Unibanco Banco Holding SA,8.62,Hold
41.52,KORS,Michael Kors Holdings Limited,3,5,3,6,8,KORS,Michael Kors Holdings Limited,-4.24,Hold
41.46,CGBD,"TCG BDC, Inc.",1.5,3,6,6,17,CGBD,"TCG BDC, Inc.",2.7,Buy
41.38,AWH,"Allied World Assurance Company Holdings, AG",3,1,6,6,4,AWH,"Allied World Assurance Company Holdings, AG",9.67,
41.27,CUZ,Cousins Properties Incorporated,2.5,2,3,6,17,CUZ,Cousins Properties Incorporated,1.39,Hold
40.77,WIT,Wipro Limited,3.7,3,4,6,5,WIT,Wipro Limited,-36.24,Hold
40.67,GHC,Graham Holdings Company,2,1,6,6,6,GHC,Graham Holdings Company,-6.98,
40.48,REV,"Revlon, Inc.",3,1,6,6,11,REV,"Revlon, Inc.",80.05,
40.43,MLI,"Mueller Industries, Inc.",3,1,6,6,5,MLI,"Mueller Industries, Inc.",9.71,
40.42,EEQ,Enbridge Energy Management LLC,2.8,3,3,6,17,EEQ,Enbridge Energy Management LLC,27.95,Hold
40.32,BFS,"Saul Centers, Inc.",2.7,3,6,6,7,BFS,"Saul Centers, Inc.",14.74,Hold
40.28,YEXT,"Yext, Inc.",2.6,4,2,6,17,YEXT,"Yext, Inc.",21.95,Hold
40.13,BBD,Banco Bradesco Sa,2.9,3,2,6,17,BBD,Banco Bradesco Sa,3.44,Hold
40,APA,Apache Corporation,3,5,3,6,10,APA,Apache Corporation,-0.02,Hold
39.88,SAN,"Banco Santander, S.A.",3,2,3,6,17,SAN,"Banco Santander, S.A.",4.15,Hold
39.6,UVV,Universal Corporation,2,1,6,6,7,UVV,Universal Corporation,-7.81,
39.59,GPRO,"GoPro, Inc.",3.5,3,4,3.7,11,GPRO,"GoPro, Inc.",-1.23,Hold
39.29,LORL,"Loral Space and Communications, Inc.",2,1,6,6,17,LORL,"Loral Space and Communications, Inc.",93.06,
39.26,HMN,Horace Mann Educators Corporation,3.3,5,4,6,5,HMN,Horace Mann Educators Corporation,-5.28,Hold
38.68,VEON,VEON Ltd.,1.8,4,6,3,11,VEON,VEON Ltd.,32.45,
38.56,BUD,Anheuser-Busch Inbev SA,2.4,3,6,6,17,BUD,Anheuser-Busch Inbev SA,4.94,Buy
38.39,WAIR,"Wesco Aircraft Holdings, Inc.",3.3,5,3,6,8,WAIR,"Wesco Aircraft Holdings, Inc.",-15.49,Hold
38.39,ZPIN,Zhaopin Limited,3,1,6,6,5,ZPIN,Zhaopin Limited,-4.61,
38.36,FIZZ,National Beverage Corp.,3.5,1,5,6,3,FIZZ,National Beverage Corp.,-44.01,Sell
38.23,SNAP,Snap Inc.,2.8,4,3,6,17,SNAP,Snap Inc.,37.58,Hold
37.92,SBGL,Sibanye Gold Limited,2.5,3,3,6,17,SBGL,Sibanye Gold Limited,2.91,Hold
37.8,GNL,"Global Net Lease, Inc.",3,3,6,6,9,GNL,"Global Net Lease, Inc.",17.91,Hold
37.55,JEC,Jacobs Engineering Group Inc.,6,4,3,6,5,JEC,Jacobs Engineering Group Inc.,14.53,Hold
37.52,KREF,KKR Real Estate Finance Trust Inc.,3,3,3,6,17,KREF,KKR Real Estate Finance Trust Inc.,12.63,Hold
37.51,XRX,Xerox Corporation,2,3,2,6,17,XRX,Xerox Corporation,12.55,
37.38,HLNE,Hamilton Lane Incorporated,2.6,4,2,6,17,HLNE,Hamilton Lane Incorporated,1.63,Hold
37.32,WRI,Weingarten Realty Investors,6,3,3,6,7,WRI,Weingarten Realty Investors,1.23,Hold
37.26,VHI,"Valhi, Inc.",4,1,5,6,8,VHI,"Valhi, Inc.",-4.76,Sell
37.21,RIG,Transocean Ltd.,3.3,3,3,6,17,RIG,Transocean Ltd.,17.95,Hold
36.98,HSBC,HSBC Holdings plc,2,3,3,6,17,HSBC,HSBC Holdings plc,-16.16,Hold
36.87,BSBR,Banco Santander Brasil SA,3.3,3,6,6,6,BSBR,Banco Santander Brasil SA,-1.07,Hold
36.62,MFG,"Mizuho Financial Group, Inc.",3,3,3,6,17,MFG,"Mizuho Financial Group, Inc.",6.32,Hold
36.3,NTB,Bank of N.T. Butterfield & Son Limited (The),2.2,4,6,6,17,NTB,Bank of N.T. Butterfield & Son Limited (The),9.11,Buy
36.15,HCP,"HCP, Inc.",2.9,3,3,6,17,HCP,"HCP, Inc.",0.53,Hold
36.04,IHG,Intercontinental Hotels Group,2.5,3,3,6,17,IHG,Intercontinental Hotels Group,-10.2,Hold
35.96,PSEC,Prospect Capital Corporation,4,3,4,3,6,PSEC,Prospect Capital Corporation,-14.95,Sell
35.89,DDS,"Dillard&#39;s, Inc.",3.6,3,4,6,8,DDS,"Dillard&#39;s, Inc.",-48.02,Hold
35.77,PKY,"Parkway, Inc.",3,3,3,6,17,PKY,"Parkway, Inc.",0.39,Hold
35.77,PTHN,Patheon N.V.,3,3,3,6,17,PTHN,Patheon N.V.,0.37,Hold
35.71,CSQ,Calamos Strategic Total Return Fund,1,1,6,6,17,CSQ,Calamos Strategic Total Return Fund,0,
35.71,TELL,Tellurian Inc.,3,1,6,6,17,TELL,Tellurian Inc.,64.61,
35.71,NUV,Nuveen AMT-Free Municipal Value Fund,1,1,6,6,17,NUV,Nuveen AMT-Free Municipal Value Fund,0,
35.58,RIO,Rio Tinto Plc,1.5,5,6,6,17,RIO,Rio Tinto Plc,11.56,Buy
35.38,BHP,BHP Billiton Limited,2.2,5,2,6,17,BHP,BHP Billiton Limited,2.67,Hold
35.37,BCS,Barclays PLC,3.5,5,3,6,17,BCS,Barclays PLC,10.1,Buy
35.32,APPN,Appian Corporation,2.8,3,6,3,17,APPN,Appian Corporation,-7.74,Hold
35.23,RNR,RenaissanceRe Holdings Ltd.,3,3,3,6,17,RNR,RenaissanceRe Holdings Ltd.,-3.41,Hold
34.78,LN,LINE Corporation,2,4,3,6,17,LN,LINE Corporation,-6.54,Hold
34.63,AVT,"Avnet, Inc.",3.5,3,3,6,17,AVT,"Avnet, Inc.",4.88,Hold
34.35,BBVA,Banco Bilbao Viscaya Argentaria S.A.,4,2,3,6,17,BBVA,Banco Bilbao Viscaya Argentaria S.A.,-9.56,Hold
34.09,RH,RH,2.9,3,3,6,8,RH,RH,-17.17,
33.7,IBOC,International Bancshares Corporation,3,1,6,6,5,IBOC,International Bancshares Corporation,-37.41,
33.7,WDR,"Waddell & Reed Financial, Inc.",3.6,3,4,6,8,WDR,"Waddell & Reed Financial, Inc.",-11.15,Sell
33.6,GNCMA,"General Communication, Inc.",4,1,5,6,8,GNCMA,"General Communication, Inc.",-26.72,Sell
32.86,TPL,Texas Pacific Land Trust,6,1,6,6,4,TPL,Texas Pacific Land Trust,0,
32.49,IEP,Icahn Enterprises L.P.,2.5,1,5,5,10,IEP,Icahn Enterprises L.P.,-25.06,Sell
32.38,GFI,Gold Fields Limited,3.3,3,3,6,17,GFI,Gold Fields Limited,-15.85,Hold
32.14,ATRI,Atrion Corporation,4,1,6,5,1,ATRI,Atrion Corporation,-52.81,
32.14,CISN,Cision Ltd.,2,1,6,6,17,CISN,Cision Ltd.,0,
32.14,RVT,"Royce Value Trust, Inc.",2,1,6,6,17,RVT,"Royce Value Trust, Inc.",0,
32.07,DCP,DCP Midstream LP,2.7,5,3,6,17,DCP,DCP Midstream LP,16.99,Hold
32.06,COTV,"Cotiviti Holdings, Inc.",2,5,6,6,17,COTV,"Cotiviti Holdings, Inc.",-0.59,Buy
31.96,EQC,Equity Commonwealth,2.3,5,6,6,8,EQC,Equity Commonwealth,2.88,Hold
31.9,NWLI,"National Western Life Group, Inc.",6,1,6,6,5,NWLI,"National Western Life Group, Inc.",0,
31.9,UHT,Universal Health Realty Income Trust,3,1,6,6,5,UHT,Universal Health Realty Income Trust,-57.8,
31.52,CACC,Credit Acceptance Corporation,3.7,3,4,5,3,CACC,Credit Acceptance Corporation,-23.52,Sell
31.27,SRG,Seritage Growth Properties,3.5,3,6,6,10,SRG,Seritage Growth Properties,-8.61,Hold
31.07,SYT,Syngenta AG,3,3,4,6,17,SYT,Syngenta AG,-7.52,Hold
