Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
67.5,2.1,3,2,6,9,OMF,"OneMain Holdings, Inc.",10.86,Buy
67.49,2.0,3,2,6,9,BITA,Bitauto Holdings Limited,8.28,Buy
67.46,1.8,5,2,6,5,EXP,Eagle Materials Inc,26.42,Buy
67.45,2.0,3,2,6,10,WBT,"Welbilt, Inc.",14.69,Buy
67.42,2.3,5,2,1.0,7,PSMT,"PriceSmart, Inc.",19.47,Buy
67.38,2.0,3,2,6,9,FDC,First Data Corporation,7.64,Buy
67.36,1.7,4,2,6,8,GMS,GMS Inc.,18.34,Buy
67.33,2.7,4,2,6,4,UGP,Ultrapar Participacoes S.A.,16.49,Buy
67.31,2.4,2,2,2.3,5,AMED,Amedisys Inc,15.32,Hold
67.3,2.3,2,2,1.0,8,GIII,"G-III Apparel Group, LTD.",0.26,Hold
67.22,4.0,1,2,6,8,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,121.49,Hold
67.21,3.1,3,2,6,5,INFY,Infosys Limited,7.41,Buy
67.2,2.7,2,3,6,5,NUS,"Nu Skin Enterprises, Inc.",-2.62,Buy
67.15,2.2,4,2,2.0,9,PNK,"Pinnacle Entertainment, Inc.",28.4,Buy
67.05,2.3,4,2,6,4,SAP,SAP SE,4.79,Buy
67.04,2.1,2,2,2.7,3,DOX,Amdocs Limited,2.61,Hold
67.02,2.6,1,3,6,2,BMI,"Badger Meter, Inc.",-1.23,Hold
66.99,2.1,3,2,2.2,9,CG,The Carlyle Group L.P.,4.78,Buy
66.87,2.1,3,2,6,11,BOX,"Box, Inc.",20.39,Buy
66.84,2.1,3,2,3.0,9,MMYT,MakeMyTrip Limited,23.68,Buy
66.82,2.0,4,2,3.0,7,ATNI,"ATN International, Inc.",32.73,Buy
66.79,2.5,3,2,6,8,HLI,"Houlihan Lokey, Inc.",9.92,Buy
66.78,6,1,3,2.0,6,RUSHB,"Rush Enterprises, Inc.",9.03,Hold
66.77,2.3,3,2,2.0,3,WSBC,"WesBanco, Inc.",13.25,Hold
66.75,2.0,4,2,6,4,SMP,"Standard Motor Products, Inc.",28.76,Outperform
66.75,2.3,3,2,3.0,5,VC,Visteon Corporation,1.44,Buy
66.67,1.0,5,1,5.0,17,UPL,Ultra Petroleum Corp.,84.58,Buy
66.67,2.5,3,2,6,10,CVE,Cenovus Energy Inc,22.5,Buy
66.66,2.3,2,2,2.2,5,HAS,"Hasbro, Inc.",5.81,Hold
66.65,2.4,2,2,3.0,17,TRVG,trivago N.V.,34.9,Hold
66.65,3.0,2,2,6,9,LTM,LATAM Airlines Group S.A.,3.24,Buy
66.61,2.3,2,2,6,5,ST,Sensata Technologies Holding N.V.,8.84,Hold
66.6,2.0,5,2,1.5,7,SBNY,Signature Bank,18.71,Buy
66.6,2.3,3,2,6,9,GDDY,GoDaddy Inc.,10.41,Buy
66.6,2.7,2,2,6,2,TDY,Teledyne Technologies Incorporated,-1.21,Hold
66.58,3.0,3,2,2.0,17,FWONK,Liberty Media Corporation,-0.51,Buy
66.58,2.5,2,2,6,4,SYY,Sysco Corporation,7.01,Hold
66.57,2.3,3,2,6,1,FBHS,"Fortune Brands Home & Security, Inc.",6.93,Hold
66.57,2.2,3,2,6,9,KBR,"KBR, Inc.",7.78,Buy
66.51,2.4,3,2,1.0,5,ICUI,"ICU Medical, Inc.",2.24,Hold
66.48,2.1,3,2,6,10,FBR,Fibria Celulose S.A.,11.36,Buy
66.36,1.0,1,3,6,7,CPL,CPFL Energia S.A.,-11.85,Hold
66.35,2.5,2,2,6,5,KSU,Kansas City Southern,12.27,Hold
66.34,2.7,1,3,6,2,NVR,"NVR, Inc.",-2.82,Hold
66.34,2.4,3,2,6,8,PFGC,Performance Food Group Company,4.69,Buy
66.31,2.2,2,2,6,5,NMFC,New Mountain Finance Corporation,4.53,Hold
66.28,2.5,1,2,2.6,8,SYMC,Symantec Corporation,13.13,Hold
66.27,2.2,4,2,6,9,AGI,Alamos Gold Inc.,30.96,Buy
66.26,2.3,3,2,6,2,TSE,Trinseo S.A.,11.71,Hold
66.23,2.4,3,2,2.6,5,ILMN,"Illumina, Inc.",-9.75,Buy
66.23,1.4,4,2,6,10,HBM,Hudbay Minerals Inc.,17.37,Buy
66.2,3.0,4,2,6,4,DCM,"NTT DOCOMO, Inc",17.19,Buy
66.19,2.3,2,3,3.5,6,IDXX,"IDEXX Laboratories, Inc.",16.64,Buy
66.19,2.1,3,2,2.7,8,SBAC,SBA Communications Corporation,5.03,Buy
66.19,2.3,3,3,6,5,FCAU,Fiat Chrysler Automobiles N.V.,6.32,Buy
66.12,2.5,2,2,6,5,DG,Dollar General Corporation,10.87,Hold
66.12,2.5,4,2,6,6,ENBL,"Enable Midstream Partners, LP",17.57,Buy
66.09,2.3,4,2,1.7000000000000002,7,CCOI,"Cogent Communications Holdings, Inc.",2.62,Buy
66.05,2.1,2,2,6,6,REG,Regency Centers Corporation,7.15,Hold
66.04,2.4,3,2,2.4,1,AMGN,Amgen Inc.,7.28,Hold
66.01,1.8,3,2,2.0,11,ONCE,"Spark Therapeutics, Inc.",-1.25,Buy
66.01,2.2,4,2,6,9,SHLX,"Shell Midstream Partners, L.P.",29.42,Buy
65.99,1.8,4,2,2.5,8,PINC,"Premier, Inc.",16.11,Buy
65.98,2.7,1,2,3.0,3,CGNX,Cognex Corporation,-7.29,Hold
65.94,2.1,5,2,2.0,8,CAVM,"Cavium, Inc.",35.73,Buy
65.92,2.8,1,3,2.0,5,PRGS,Progress Software Corporation,8.11,Hold
65.9,2.6,2,3,2.0,1,LKFN,Lakeland Financial Corporation,1.29,Hold
65.9,2.0,4,2,1.7000000000000002,11,SPLK,Splunk Inc.,20.5,Buy
65.89,3.0,2,3,6,3,CORT,Corcept Therapeutics Incorporated,-16.32,Buy
65.89,2.2,3,2,6,11,PSTG,"Pure Storage, Inc. ",17.0,Buy
65.81,2.6,1,2,6,7,MTOR,"Meritor, Inc.",-0.11,Hold
65.81,2.0,4,2,6,11,NFX,Newfield Exploration Company,36.54,Buy
65.8,2.4,4,2,2.0,10,INFN,Infinera Corporation,30.62,Buy
65.76,2.7,3,2,1.7000000000000002,2,ACGL,Arch Capital Group Ltd.,1.99,Hold
65.75,3.0,1,2,2.6,8,VIA,Viacom Inc.,21.95,Hold
65.73,2.5,4,2,2.5,5,ISBC,"Investors Bancorp, Inc.",11.77,Buy
65.71,3.0,1,3,6,2,NEU,NewMarket Corporation,0.91,Hold
65.7,2.3,3,2,6,2,NP,"Neenah Paper, Inc.",8.39,Hold
65.63,2.6,2,3,6,2,AEIS,"Advanced Energy Industries, Inc.",15.42,Hold
65.63,2.5,2,2,6,4,WMT,"Wal-Mart Stores, Inc.",1.27,Hold
65.62,2.4,3,2,2.2,2,NDSN,Nordson Corporation,5.99,Hold
65.56,2.4,3,2,6,1,FRC,FIRST REPUBLIC BANK,3.38,Hold
65.55,2.1,2,2,6,7,AAT,"American Assets Trust, Inc.",10.79,Hold
65.54,1.9,3,2,3.0,8,BSFT,"BroadSoft, Inc.",2.92,Buy
65.54,1.5,1,1,6,17,ALEX,"Alexander & Baldwin Holdings, Inc.",21.26,Buy
65.54,2.8,1,3,6,3,MKL,Markel Corporation,1.59,Hold
65.5,2.5,3,2,2.0,3,PCAR,PACCAR Inc.,9.36,Hold
65.5,2.8,1,3,6,3,ARI,Apollo Commercial Real Estate Finance,1.33,Hold
65.46,2.6,2,2,6,7,KMT,Kennametal Inc.,22.75,Hold
65.44,1.8,3,2,6,11,NEWR,"New Relic, Inc.",4.3,Buy
65.42,2.6,4,2,3.0,5,GNTX,Gentex Corporation,24.64,Buy
65.42,4.0,2,2,6,8,LYG,Lloyds Banking Group Plc,14.17,Buy
65.4,2.3,2,2,6,4,LNT,Alliant Energy Corporation,-5.09,Hold
65.38,3.0,3,2,6,8,EGL,"Engility Holdings, Inc.",13.92,Buy
65.35,2.1,3,2,2.5,11,BLUE,"bluebird bio, Inc.",14.15,Buy
65.25,2.3,3,2,6,3,MDP,Meredith Corporation,12.36,Hold
65.24,2.3,3,2,6,2,WSO,"Watsco, Inc.",5.59,Hold
65.23,2.1,4,2,6,7,STWD,"STARWOOD PROPERTY TRUST, INC.",8.89,Buy
65.2,2.3,3,2,6,6,CTB,Cooper Tire & Rubber Company,32.05,Hold
65.18,2.7,3,2,6,8,POT,Potash Corporation of Saskatchewan Inc.,5.26,Buy
65.16,2.8,3,3,6,7,AXL,"American Axle & Manufacturing Holdings, Inc.",25.96,Buy
65.14,2.5,3,2,6,2,ETN,"Eaton Corporation, PLC",10.02,Hold
65.1,2.5,1,2,3.2,17,BIVV,Bioverativ Inc.,8.09,Hold
65.08,2.8,1,2,6,8,ENIA,Enel Americas S.A.,7.14,Hold
65.08,1.5,4,2,6,8,GPT,Gramercy Property Trust,-0.37,Buy
65.07,2.7,3,2,6,8,CLF,Cliffs Natural Resources Inc.,4.58,Buy
65.06,2.6,3,6,1.5999999999999996,10,LILA,Liberty Global plc,5.35,Buy
65.04,2.1,3,2,2.7,8,JD,"JD.com, Inc.",-3.02,Buy
65.03,2.0,5,2,1.7999999999999998,6,ORLY,"O&#39;Reilly Automotive, Inc.",8.51,Buy
65.0,2.5,3,2,6,1,JPM,J P Morgan Chase & Co,2.5,Hold
65.0,2.2,3,2,6,1,XYL,Xylem Inc.,-5.03,Hold
64.98,2.1,5,2,1.5999999999999996,7,CIGI,Colliers International Group Inc. ,12.39,Buy
64.98,2.6,3,2,6,1,TWX,Time Warner Inc.,4.86,Hold
64.97,2.8,2,2,6,3,HII,"Huntington Ingalls Industries, Inc.",-1.85,Hold
64.94,2.5,2,2,2.2,7,GILD,"Gilead Sciences, Inc.",12.08,Hold
64.94,2.3,3,2,2.0,11,JUNO,"Juno Therapeutics, Inc.",3.75,Buy
64.94,2.5,4,2,1.7000000000000002,8,NWSA,News Corporation,6.23,Buy
64.91,2.2,3,2,2.2,4,JBHT,"J.B. Hunt Transport Services, Inc.",9.36,Hold
64.91,2.0,5,1,6,8,MANU,Manchester United Ltd.,11.11,Buy
64.86,2.6,1,3,2.0,6,RUSHA,"Rush Enterprises, Inc.",2.36,Hold
64.86,2.5,5,2,6,3,CNK,Cinemark Holdings Inc,14.97,Buy
64.86,2.4,3,2,6,2,RSG,"Republic Services, Inc.",5.82,Hold
64.81,3.0,1,3,6,3,AVX,AVX Corporation,2.21,Hold
64.8,2.3,3,2,2.0,5,HBAN,Huntington Bancshares Incorporated,12.78,Hold
64.79,2.0,4,2,6,8,ITGR,Integer Holdings Corporation,10.39,Buy
64.78,2.0,3,2,6,10,SHOP,Shopify Inc.,-1.33,Buy
64.76,2.1,4,2,6,7,BXMT,"Capital Trust, Inc.",6.07,Buy
64.72,2.0,3,2,6,4,PX,"Praxair, Inc.",8.34,Hold
64.72,2.6,3,2,6,8,TEVA,Teva Pharmaceutical Industries Limited,82.04,Hold
64.69,2.0,5,2,6,5,DOC,Physicians Realty Trust,14.82,Buy
64.62,2.4,4,2,6,8,CCJ,Cameco Corporation,19.41,Buy
64.56,2.5,3,2,6,8,AKS,AK Steel Holding Corporation,46.52,Hold
64.55,2.0,4,2,6,9,TRGP,"Targa Resources, Inc.",15.64,Buy
64.53,2.7,3,3,1.0,3,UMPQ,Umpqua Holdings Corporation,7.53,Hold
64.45,2.3,3,2,1.7000000000000002,5,REGN,"Regeneron Pharmaceuticals, Inc.",2.82,Hold
64.43,2.0,3,2,6,6,ATGE,Adtalem Global Education Inc.,19.94,Hold
64.4,2.1,4,2,6,8,CSRA,CSRA Inc.,10.57,Buy
64.31,2.3,3,2,2.3,4,CR,Crane Company,10.19,Hold
64.28,3.1,1,3,2.3,3,GRMN,Garmin Ltd.,-1.7,Hold
64.28,2.7,2,2,3.0,17,OKTA,"Okta, Inc.",28.21,Hold
64.27,2.3,2,2,6,7,CHE,Chemed Corp.,8.09,Hold
64.27,2.4,4,2,6,8,GEL,"Genesis Energy, L.P.",17.29,Buy
64.26,2.3,3,2,1.7000000000000002,5,COLM,Columbia Sportswear Company,1.49,Hold
64.25,6,1,1,1.7000000000000002,17,QVCB,Liberty Interactive Corporation,17.25,Buy
64.24,2.4,3,2,6,2,ABBV,AbbVie Inc.,2.13,Hold
64.21,1.9,4,2,6,9,CVA,Covanta Holding Corporation,11.11,Buy
64.2,2.0,4,2,1.5999999999999996,11,ADSK,"Autodesk, Inc.",6.1,Buy
64.19,2.8,3,2,6,5,BFR,BBVA Banco Frances S.A.,31.83,Hold
64.17,2.3,3,2,6,3,GDOT,Green Dot Corporation,5.87,Hold
64.16,2.6,2,3,6,1,PFG,Principal Financial Group Inc,-0.06,Hold
64.13,2.5,3,2,2.7,1,ODFL,"Old Dominion Freight Line, Inc.",3.93,Hold
64.13,3.3,1,3,6,4,BHE,"Benchmark Electronics, Inc.",12.29,Hold
64.13,2.2,4,2,6,5,GLOB,Globant S.A.,-8.53,Buy
64.1,2.3,3,2,2.0,4,NICE,NICE Ltd,1.2,Hold
64.09,3.0,2,3,1.0,5,WBMD,WebMD Health Corp,0.3,Hold
64.09,2.6,2,2,6,5,CAE,CAE Inc,1.2,Hold
64.08,2.2,4,2,3.0,17,BOBE,"Bob Evans Farms, Inc.",14.46,Buy
64.07,2.6,3,2,6,3,BMA,Macro Bank Inc.,12.78,Hold
64.06,2.7,2,2,3.0,4,PNFP,"Pinnacle Financial Partners, Inc.",10.94,Hold
64.06,2.3,3,2,6,9,SQ,"Square, Inc.",-4.8,Buy
64.05,2.3,3,2,1.7999999999999998,6,SFM,"Sprouts Farmers Market, Inc.",9.2,Hold
64.05,2.4,2,2,6,5,DCT,DCT Industrial Trust Inc,-4.02,Hold
64.04,2.0,5,2,6,8,DM,"Dominion Energy Midstream Partners, LP",30.93,Buy
64.02,2.4,3,2,2.4,3,CHKP,Check Point Software Technologies Ltd.,6.46,Hold
64.02,2.6,3,2,6,3,DRI,"Darden Restaurants, Inc.",12.45,Hold
63.94,2.8,2,2,6,4,ESS,"Essex Property Trust, Inc.",-1.34,Hold
63.92,2.5,3,2,6,2,PKG,Packaging Corporation of America,2.68,Hold
63.91,2.6,3,2,6,2,JNJ,Johnson & Johnson,5.12,Hold
63.89,2.6,3,2,2.6,8,VIAB,Viacom Inc.,48.91,Hold
63.86,2.2,3,2,6,3,ITW,Illinois Tool Works Inc.,1.48,Hold
63.8,2.0,3,2,6,11,CS,Credit Suisse Group,-0.51,Buy
63.79,2.4,3,2,6,3,STI,"SunTrust Banks, Inc.",6.07,Hold
63.79,2.2,3,2,6,5,VMW,"Vmware, Inc.",14.41,Hold
63.77,1.8,5,2,3.0,5,POWI,"Power Integrations, Inc.",18.07,Buy
63.77,2.4,3,2,6,3,EIX,Edison International,5.94,Hold
63.77,2.3,4,2,6,7,MSI,"Motorola Solutions, Inc.",5.12,Buy
63.75,2.3,3,2,6,10,DNOW,NOW Inc.,55.67,Hold
63.74,2.8,3,2,6,2,LZB,La-Z-Boy Incorporated,9.09,Hold
63.73,2.5,3,2,1.0,17,MEDP,"Medpace Holdings, Inc.",-5.15,Hold
63.73,2.8,1,3,6,4,AGCO,AGCO Corporation,-2.62,Hold
63.73,2.3,3,2,6,5,WRE,Washington Real Estate Investment Trust,2.81,Outperform
63.71,2.0,3,2,6,9,IRS,IRSA Inversiones Y Representaciones S.A.,-14.4,Buy
63.69,2.3,3,2,3.0,8,CATM,Cardtronics plc,67.54,Hold
63.69,2.3,3,2,3.0,2,OTTR,Otter Tail Corporation,10.01,Hold
63.68,2.6,2,3,6,2,RJF,"Raymond James Financial, Inc.",3.74,Hold
63.65,2.3,5,2,2.5,5,MEOH,Methanex Corporation,17.23,Buy
63.65,2.2,3,2,2.0,8,RMR,The RMR Group Inc.,22.2,Hold
63.65,2.2,3,2,6,5,NNN,National Retail Properties,13.58,Hold
63.63,2.3,4,2,3.0,4,JJSF,J & J Snack Foods Corp.,-2.11,Buy
63.6,2.4,3,2,2.1,5,CERN,Cerner Corporation,9.38,Hold
63.6,2.2,3,2,6,6,HTH,Hilltop Holdings Inc.,19.92,Hold
63.6,2.5,2,2,6,9,PRTY,Party City Holdco Inc.,22.41,Hold
63.59,2.3,4,2,6,8,PAH,Platform Specialty Products Corporation,10.73,Buy
63.58,3.0,1,3,6,4,NSR,"Neustar, Inc.",1.49,Hold
63.55,2.5,3,2,6,2,PRU,"Prudential Financial, Inc.",0.45,Hold
63.55,2.4,3,2,6,4,RPM,RPM International Inc.,11.31,Hold
63.53,2.5,2,2,2.2,6,LULU,lululemon athletica inc.,-4.47,Hold
63.52,2.1,3,2,3.3,8,EXEL,"Exelixis, Inc.",1.28,Buy
63.51,2.3,3,2,6,3,DTE,DTE Energy Company,1.89,Hold
63.5,2.4,3,2,6,3,AVB,"AvalonBay Communities, Inc.",4.33,Hold
63.49,2.3,5,2,2.4,6,HDS,"HD Supply Holdings, Inc.",20.29,Buy
63.47,2.8,2,2,6,8,CM,Canadian Imperial Bank of Commerce,22.48,Hold
63.39,2.6,3,2,2.5,3,TXRH,"Texas Roadhouse, Inc.",9.53,Hold
63.38,2.8,2,2,6,5,GATX,GATX Corporation,1.94,Hold
63.37,3.1,1,3,6,3,KBH,KB Home,-3.97,Hold
63.35,2.3,4,2,6,8,DXC,DXC Technology Company,9.25,Buy
63.34,2.5,3,2,3.0,2,HBHC,Hancock Holding Company,12.55,Hold
63.32,1.9,5,2,6,10,KOS,Kosmos Energy Ltd.,37.4,Buy
63.31,2.6,3,2,2.0,6,DIOD,Diodes Incorporated,16.5,Hold
63.31,2.3,5,2,6,5,AIR,AAR Corp.,14.01,Buy
63.3,2.5,3,2,6,3,STM,STMicroelectronics N.V.,5.63,Hold
63.29,2.0,3,6,3.0,8,LSXMK,Liberty Media Corporation,1.39,Buy
63.29,2.5,3,2,1.9000000000000004,6,WYNN,"Wynn Resorts, Limited",11.36,Hold
63.28,2.3,3,2,6,6,BPL,Buckeye Partners L.P.,20.54,Hold
63.28,2.0,5,2,6,9,DBD,Diebold Nixdorf Incorporated,33.04,Buy
63.25,3.0,1,3,6,5,UFCS,"United Fire Group, Inc",6.19,Hold
63.23,2.5,3,2,6,3,HXL,Hexcel Corporation,5.21,Hold
63.22,2.5,3,2,6,6,ABX,Barrick Gold Corporation,25.13,Hold
63.22,2.0,3,2,6,6,HMC,"Honda Motor Company, Ltd.",12.66,Hold
63.21,2.2,3,2,6,5,BLL,Ball Corporation,10.95,Hold
63.2,2.5,3,2,6,5,MSM,"MSC Industrial Direct Company, Inc.",18.39,Hold
63.19,2.7,3,2,6,9,AG,First Majestic Silver Corp.,54.89,Hold
63.19,3.0,2,3,6,6,SEM,Select Medical Holdings Corporation,-12.54,Buy
63.17,2.5,2,2,6,6,TSU,TIM Participacoes S.A.,-0.17,Hold
63.15,2.7,3,2,6,3,DPS,"Dr Pepper Snapple Group, Inc",9.75,Hold
63.14,2.2,3,2,6,11,NYLD,"NRG Yield, Inc.",0.53,Buy
63.13,2.5,2,2,6,6,CCE,Coca-Cola European Partners plc,-0.38,Hold
63.05,2.4,4,2,6,2,LEG,"Leggett & Platt, Incorporated",19.98,Hold
63.04,2.3,3,2,6,3,ES,Eversource Energy,-0.94,Hold
63.03,2.8,2,3,2.3,2,WOOF,VCA Inc. ,0.41,Hold
63.02,2.3,3,2,2.3,5,CASY,"Caseys General Stores, Inc.",7.8,Hold
63.01,2.4,3,2,6,5,EPR,EPR Properties,14.74,Hold
62.99,2.2,3,2,6,7,PAA,"Plains All American Pipeline, L.P.",22.95,Hold
62.97,2.9,2,3,6,1,EV,Eaton Vance Corporation,0.31,Hold
62.97,2.5,3,2,6,3,PG,Procter & Gamble Company (The),3.67,Hold
62.91,2.5,3,2,6,4,PFE,"Pfizer, Inc.",9.99,Hold
62.87,2.7,5,2,2.7,8,SYNA,Synaptics Incorporated,46.73,Buy
62.86,2.5,3,3,6,9,SHAK,"Shake Shack, Inc.",18.02,Buy
62.84,2.3,5,2,6,6,WAB,Westinghouse Air Brake Technologies Corporation,17.9,Buy
62.8,2.6,3,2,6,4,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,11.81,Hold
62.77,2.3,3,2,1.0,11,HMHC,Houghton Mifflin Harcourt Company,13.54,Hold
62.75,2.5,3,2,6,4,HUBB,Hubbell Inc,8.99,Hold
62.74,2.0,5,2,6,8,CUB,Cubic Corporation,23.09,Buy
62.73,3.0,1,3,6,7,TFSL,TFS Financial Corporation,16.39,Hold
62.69,2.4,3,2,2.0,5,CBOE,"CBOE Holdings, Inc.",0.53,Hold
62.69,2.6,2,3,1.7000000000000002,7,PRIM,Primoris Services Corporation,11.34,Hold
62.67,1.0,1,2,6,17,JHX,James Hardie Industries plc.,13.72,Buy
62.66,2.6,3,2,2.3,3,CDNS,"Cadence Design Systems, Inc.",-0.55,Hold
62.66,2.2,3,2,6,3,FICO,Fair Isaac Corporation,-5.69,Hold
62.64,2.3,3,2,6,11,SM,SM Energy Company,50.72,Hold
62.63,1.7,3,6,3.0,4,NATI,National Instruments Corporation,13.29,Hold
62.57,2.3,4,2,2.0,3,WWD,"Woodward, Inc.",8.82,Hold
62.53,2.6,2,3,6,3,IFF,"Internationa Flavors & Fragrances, Inc.",3.49,Hold
62.53,2.6,3,2,6,3,PHM,"PulteGroup, Inc.",3.52,Hold
62.5,2.5,2,2,6,8,NOK,Nokia Corporation,9.15,Hold
62.49,2.0,3,2,6,7,GSK,GlaxoSmithKline PLC,14.93,Hold
62.47,2.4,3,2,2.0,5,CTRE,"CareTrust REIT, Inc.",-1.04,Hold
62.45,2.5,1,3,6,8,VCO,Vina Concha Y Toro,8.87,Hold
62.42,2.3,3,2,1.7000000000000002,8,EPAY,"Bottomline Technologies, Inc.",8.62,Hold
62.41,2.3,3,2,6,4,TOL,Toll Brothers Inc.,1.94,Hold
62.4,2.5,3,2,6,5,BAX,Baxter International Inc.,13.56,Hold
62.37,2.6,3,2,6,3,GLW,Corning Incorporated,2.56,Hold
62.35,2.4,5,2,6,5,ELLI,"Ellie Mae, Inc.",10.74,Buy
62.32,1.3,2,1,6,1,LCII,LCI Industries ,18.73,
62.28,3.0,1,3,6,5,WOR,"Worthington Industries, Inc.",0.36,Hold
62.26,2.5,3,2,6,5,FHN,First Horizon National Corporation,12.74,Hold
62.24,2.4,2,3,6,6,HLF,Herbalife LTD.,16.77,Hold
62.21,2.4,3,2,6,5,CUBE,CubeSmart,9.93,Hold
62.2,2.8,1,3,6,5,DAN,Dana Incorporated,-5.15,Hold
62.19,2.5,2,3,6,3,DCI,"Donaldson Company, Inc.",-1.05,Hold
62.17,2.6,1,2,3.0,8,LIVN,LivaNova PLC,-3.16,Hold
62.16,2.3,3,2,2.7,5,MIDD,The Middleby Corporation,11.8,Hold
62.16,2.2,5,2,6,8,WCC,"WESCO International, Inc.",24.64,Buy
62.12,2.2,3,2,3.0,2,ROLL,RBC Bearings Incorporated,-3.52,Hold
62.09,1.5,1,1,6,17,LEXEA,"Liberty Expedia Holdings, Inc.",-2.84,Buy
62.08,2.8,2,3,6,2,BR,"Broadridge Financial Solutions, Inc.",-0.87,Hold
62.05,2.3,3,2,6,5,TIF,Tiffany & Co.,6.45,Hold
62.03,1.8,4,2,6,9,AJRD,"Aerojet Rocketdyne Holdings, Inc. ",-4.48,Buy
62.01,2.4,3,2,6,4,SJI,"South Jersey Industries, Inc.",2.07,Hold
62.01,2.5,3,2,6,4,UTX,United Technologies Corporation,4.54,Hold
62.0,2.6,3,2,2.8,3,MXIM,"Maxim Integrated Products, Inc.",7.36,Hold
62.0,2.7,3,2,6,2,ALG,"Alamo Group, Inc.",-3.84,Hold
61.98,2.6,3,2,6,5,WFC,Wells Fargo & Company,13.55,Hold
61.95,2.5,3,2,3.0,4,HTLF,"Heartland Financial USA, Inc.",16.18,Hold
61.94,2.8,2,3,3.0,1,SRCE,1st Source Corporation,3.55,Hold
61.92,2.5,3,2,6,9,GG,Goldcorp Inc.,37.34,Hold
61.89,2.3,3,2,1.7000000000000002,7,ABCO,The Advisory Board Company,-1.74,Hold
61.86,3.0,1,3,6,4,ESGR,Enstar Group Limited,-8.84,Hold
61.85,2.4,4,2,2.0,4,SSB,South State Corporation,12.96,Hold
61.85,2.6,2,3,6,3,RBC,Regal Beloit Corporation,-0.54,Hold
61.85,2.6,3,2,6,5,URI,"United Rentals, Inc.",12.78,Hold
61.84,2.5,3,2,2.0,8,QRVO,"Qorvo, Inc.",17.08,Hold
61.83,2.7,2,3,6,3,BK,Bank Of New York Mellon Corporation (The),1.81,Hold
61.83,2.4,5,2,6,5,SERV,"ServiceMaster Global Holdings, Inc.",7.62,Buy
61.82,2.6,3,2,3.2,4,KLAC,KLA-Tencor Corporation,22.71,Hold
61.81,2.5,5,2,6,11,CBI,Chicago Bridge & Iron Company N.V.,50.27,Buy
61.81,2.5,2,3,6,3,MTD,"Mettler-Toledo International, Inc.",-3.31,Hold
61.8,2.2,3,2,6,5,BA,Boeing Company (The),2.44,Hold
61.79,2.5,3,2,6,5,HRL,Hormel Foods Corporation,9.89,Hold
61.77,2.0,5,2,6,4,ERIE,Erie Indemnity Company,-9.41,Buy
61.77,2.4,3,2,6,5,EVR,Evercore Partners Inc,7.26,Hold
61.77,2.6,3,2,6,5,GM,General Motors Company,12.28,Hold
61.77,2.6,2,3,6,4,MMS,"Maximus, Inc.",5.63,Hold
61.77,2.5,2,2,6,7,TU,TELUS Corporation,-1.9,Hold
61.76,2.3,3,2,6,5,NVS,Novartis AG,4.74,Hold
61.74,2.0,3,3,6,5,SNHY,Sun Hydraulics Corporation,10.39,Outperform
61.71,2.4,4,2,2.3,1,MAR,Marriott International,-0.5,Hold
61.7,2.7,3,3,1.0,5,GBDC,"Golub Capital BDC, Inc.",1.09,Hold
61.69,2.6,2,2,3.0,6,LPLA,LPL Financial Holdings Inc.,5.18,Hold
61.69,2.3,3,2,3.0,4,TECD,Tech Data Corporation,9.31,Hold
61.68,2.2,2,3,6,5,ELS,"Equity Lifestyle Properties, Inc.",1.77,Hold
61.65,2.5,3,3,2.0,5,HA,"Hawaiian Holdings, Inc.",20.71,Hold
61.6,2.7,3,2,6,5,MCK,McKesson Corporation,13.78,Hold
61.59,2.3,3,2,6,8,PAGP,"Plains Group Holdings, L.P.",23.72,Hold
61.58,2.5,3,2,2.6,5,AAL,"American Airlines Group, Inc.",10.24,Hold
61.58,2.4,3,2,6,5,Q,"Quintiles IMS Holdings, Inc.",6.17,Hold
61.56,2.2,3,2,6,5,LMT,Lockheed Martin Corporation,1.01,Hold
61.54,3.0,1,3,6,5,AIN,Albany International Corporation,-4.12,Hold
61.48,2.3,3,2,6,5,OGE,OGE Energy Corporation,3.04,Hold
61.45,2.7,3,2,6,5,CRS,Carpenter Technology Corporation,12.87,Hold
61.43,2.4,3,2,6,5,FR,"First Industrial Realty Trust, Inc.",5.26,Hold
61.42,2.6,3,2,6,5,JNPR,"Juniper Networks, Inc.",10.16,Hold
61.39,2.4,3,2,6,4,PNC,"PNC Financial Services Group, Inc. (The)",-1.64,Hold
61.37,2.4,3,2,6,5,HIW,"Highwoods Properties, Inc.",4.87,Hold
61.36,2.7,4,2,1.0,6,CNMD,CONMED Corporation,5.33,Hold
61.35,2.3,3,2,6,3,ANET,"Arista Networks, Inc.",-11.07,Hold
61.35,2.6,3,2,6,6,MMP,Magellan Midstream Partners L.P.,16.43,Hold
61.34,2.5,2,3,6,4,PPL,PPL Corporation,0.54,Hold
61.32,2.4,3,2,6,5,DRE,Duke Realty Corporation,4.57,Hold
61.31,2.5,3,2,2.0,7,EBAY,eBay Inc.,6.68,Hold
